* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 11:06:00 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P3_20161208.eds
* Experiment Name = Nate_QDNA_P3_20161208
* Experiment Run End Time = 2016-12-08 18:55:57 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
13	      B1	32	21,581,144.000
14	      B2	32	23,068,762.000
15	      B3	32	19,453,390.000
16	      B4	32	21,403,464.000
17	      B5	32	20,864,384.000
18	      B6	32	19,316,682.000
19	      B7	32	23,124,780.000
20	      B8	32	21,495,108.000
21	      B9	32	
22	      B10	32	
23	      B11	32	
24	      B12	32	
25	      C1	32	20,594,162.000
26	      C2	32	21,711,090.000
27	      C3	32	19,114,704.000
28	      C4	32	21,333,306.000
29	      C5	32	20,486,756.000
30	      C6	32	19,880,872.000
31	      C7	32	21,963,792.000
32	      C8	32	23,841,416.000
33	      C9	32	
34	      C10	32	
35	      C11	32	
36	      C12	32	
37	      D1	32	14,171,627.000
38	      D2	32	17,577,044.000
39	      D3	32	13,488,630.000
40	      D4	32	20,359,182.000
41	      D5	32	18,994,066.000
42	      D6	32	19,746,128.000
43	      D7	32	21,073,592.000
44	      D8	32	353,885.125
45	      D9	32	
46	      D10	32	
47	      D11	32	
48	      D12	32	
49	      E1	32	3,568,677.250
50	      E2	32	10,123,195.000
51	      E3	32	19,842,294.000
52	      E4	32	20,080,896.000
53	      E5	32	18,699,544.000
54	      E6	32	19,209,356.000
55	      E7	32	19,810,686.000
56	      E8	32	21,931,084.000
57	      E9	32	
58	      E10	32	
59	      E11	32	
60	      E12	32	
61	      F1	32	529,915.500
62	      F2	32	1,909,041.625
63	      F3	32	18,637,984.000
64	      F4	32	19,711,854.000
65	      F5	32	18,225,156.000
66	      F6	32	19,163,112.000
67	      F7	32	19,638,834.000
68	      F8	32	19,889,626.000
69	      F9	32	
70	      F10	32	
71	      F11	32	
72	      F12	32	
73	      G1	32	421,376.750
74	      G2	32	279,398.406
75	      G3	32	18,408,214.000
76	      G4	32	19,259,890.000
77	      G5	32	17,335,816.000
78	      G6	32	18,343,872.000
79	      G7	32	18,555,964.000
80	      G8	32	21,301,218.000
81	      G9	32	
82	      G10	32	
83	      G11	32	
84	      G12	32	
85	      H1	32	137,425.109
86	      H2	32	179,385.016
87	      H3	32	17,698,538.000
88	      H4	32	18,480,656.000
89	      H5	32	16,598,344.000
90	      H6	32	17,023,234.000
91	      H7	32	17,627,414.000
92	      H8	32	150,949.594
93	      H9	32	
94	      H10	32	
95	      H11	32	
96	      H12	32	
1	      A1	33	24,511,640.000
2	      A2	33	24,469,700.000
3	      A3	33	19,856,836.000
4	      A4	33	21,241,904.000
5	      A5	33	19,905,404.000
6	      A6	33	19,703,834.000
7	      A7	33	21,417,640.000
8	      A8	33	309,878.469
9	      A9	33	
10	      A10	33	
11	      A11	33	
12	      A12	33	
13	      B1	33	21,794,162.000
14	      B2	33	23,232,924.000
15	      B3	33	19,496,302.000
16	      B4	33	21,444,566.000
17	      B5	33	20,895,166.000
18	      B6	33	19,354,736.000
19	      B7	33	23,216,718.000
20	      B8	33	21,512,538.000
21	      B9	33	
22	      B10	33	
23	      B11	33	
24	      B12	33	
25	      C1	33	21,032,704.000
26	      C2	33	22,115,412.000
27	      C3	33	19,147,054.000
28	      C4	33	21,373,010.000
29	      C5	33	20,534,792.000
30	      C6	33	19,892,116.000
31	      C7	33	22,095,710.000
32	      C8	33	23,923,740.000
33	      C9	33	
34	      C10	33	
35	      C11	33	
36	      C12	33	
37	      D1	33	16,197,133.000
38	      D2	33	18,635,352.000
39	      D3	33	16,077,555.000
40	      D4	33	20,404,440.000
41	      D5	33	19,040,698.000
42	      D6	33	19,749,942.000
43	      D7	33	21,204,762.000
44	      D8	33	516,664.250
45	      D9	33	
46	      D10	33	
47	      D11	33	
48	      D12	33	
49	      E1	33	5,771,657.500
50	      E2	33	13,092,658.000
51	      E3	33	19,900,022.000
52	      E4	33	20,129,532.000
53	      E5	33	18,720,632.000
54	      E6	33	19,236,184.000
55	      E7	33	19,946,658.000
56	      E8	33	21,941,812.000
57	      E9	33	
58	      E10	33	
59	      E11	33	
60	      E12	33	
61	      F1	33	896,349.000
62	      F2	33	3,270,087.000
63	      F3	33	18,666,800.000
64	      F4	33	19,745,360.000
65	      F5	33	18,248,432.000
66	      F6	33	19,160,272.000
67	      F7	33	19,753,372.000
68	      F8	33	19,940,778.000
69	      F9	33	
70	      F10	33	
71	      F11	33	
72	      F12	33	
73	      G1	33	698,005.250
74	      G2	33	406,751.812
75	      G3	33	18,429,034.000
76	      G4	33	19,276,776.000
77	      G5	33	17,368,236.000
78	      G6	33	18,335,708.000
79	      G7	33	18,680,022.000
80	      G8	33	21,308,630.000
81	      G9	33	
82	      G10	33	
83	      G11	33	
84	      G12	33	
85	      H1	33	168,271.875
86	      H2	33	238,638.141
87	      H3	33	17,730,164.000
88	      H4	33	18,506,150.000
89	      H5	33	16,611,585.000
90	      H6	33	17,018,914.000
91	      H7	33	17,724,424.000
92	      H8	33	167,629.109
93	      H9	33	
94	      H10	33	
95	      H11	33	
96	      H12	33	
1	      A1	34	24,530,860.000
2	      A2	34	24,508,230.000
3	      A3	34	19,865,028.000
4	      A4	34	21,261,822.000
5	      A5	34	19,925,090.000
6	      A6	34	19,697,388.000
7	      A7	34	21,494,486.000
8	      A8	34	454,153.031
9	      A9	34	
10	      A10	34	
11	      A11	34	
12	      A12	34	
13	      B1	34	21,969,626.000
14	      B2	34	23,364,940.000
15	      B3	34	19,522,370.000
16	      B4	34	21,474,650.000
17	      B5	34	20,915,838.000
18	      B6	34	19,382,600.000
19	      B7	34	23,268,374.000
20	      B8	34	21,524,574.000
21	      B9	34	
22	      B10	34	
23	      B11	34	
24	      B12	34	
25	      C1	34	21,381,108.000
26	      C2	34	22,438,120.000
27	      C3	34	19,169,602.000
28	      C4	34	21,400,456.000
29	      C5	34	20,561,086.000
30	      C6	34	19,892,378.000
31	      C7	34	22,186,422.000
32	      C8	34	23,958,816.000
33	      C9	34	
34	      C10	34	
35	      C11	34	
36	      C12	34	
37	      D1	34	17,679,050.000
38	      D2	34	19,404,720.000
39	      D3	34	17,677,698.000
40	      D4	34	20,434,382.000
41	      D5	34	19,094,328.000
42	      D6	34	19,736,476.000
43	      D7	34	21,328,370.000
44	      D8	34	823,463.062
45	      D9	34	
46	      D10	34	
47	      D11	34	
48	      D12	34	
49	      E1	34	8,570,728.000
50	      E2	34	15,529,729.000
51	      E3	34	19,950,524.000
52	      E4	34	20,169,860.000
53	      E5	34	18,766,096.000
54	      E6	34	19,251,238.000
55	      E7	34	20,067,362.000
56	      E8	34	21,940,502.000
57	      E9	34	
58	      E10	34	
59	      E11	34	
60	      E12	34	
61	      F1	34	1,566,580.000
62	      F2	34	5,318,955.000
63	      F3	34	18,679,936.000
64	      F4	34	19,760,100.000
65	      F5	34	18,283,602.000
66	      F6	34	19,156,164.000
67	      F7	34	19,857,018.000
68	      F8	34	19,982,006.000
69	      F9	34	
70	      F10	34	
71	      F11	34	
72	      F12	34	
73	      G1	34	1,209,045.125
74	      G2	34	647,275.875
75	      G3	34	18,445,984.000
76	      G4	34	19,280,164.000
77	      G5	34	17,396,968.000
78	      G6	34	18,317,772.000
79	      G7	34	18,774,896.000
80	      G8	34	21,307,270.000
81	      G9	34	
82	      G10	34	
83	      G11	34	
84	      G12	34	
85	      H1	34	229,276.938
86	      H2	34	349,970.812
87	      H3	34	17,739,598.000
88	      H4	34	18,505,694.000
89	      H5	34	16,626,502.000
90	      H6	34	17,009,618.000
91	      H7	34	17,794,344.000
92	      H8	34	200,475.703
93	      H9	34	
94	      H10	34	
95	      H11	34	
96	      H12	34	
1	      A1	35	24,527,494.000
2	      A2	35	24,505,322.000
3	      A3	35	19,863,350.000
4	      A4	35	21,252,408.000
5	      A5	35	19,936,970.000
6	      A6	35	19,679,194.000
7	      A7	35	21,528,710.000
8	      A8	35	727,125.188
9	      A9	35	
10	      A10	35	
11	      A11	35	
12	      A12	35	
13	      B1	35	22,087,088.000
14	      B2	35	23,449,128.000
15	      B3	35	19,519,494.000
16	      B4	35	21,462,680.000
17	      B5	35	20,918,864.000
18	      B6	35	19,377,544.000
19	      B7	35	23,267,668.000
20	      B8	35	21,502,524.000
21	      B9	35	
22	      B10	35	
23	      B11	35	
24	      B12	35	
25	      C1	35	21,642,336.000
26	      C2	35	22,676,238.000
27	      C3	35	19,173,614.000
28	      C4	35	21,394,168.000
29	      C5	35	20,567,722.000
30	      C6	35	19,881,658.000
31	      C7	35	22,228,002.000
32	      C8	35	23,976,014.000
33	      C9	35	
34	      C10	35	
35	      C11	35	
36	      C12	35	
37	      D1	35	18,750,410.000
38	      D2	35	19,952,928.000
39	      D3	35	18,497,314.000
40	      D4	35	20,417,412.000
41	      D5	35	19,126,600.000
42	      D6	35	19,720,090.000
43	      D7	35	21,424,638.000
44	      D8	35	1,391,652.750
45	      D9	35	
46	      D10	35	
47	      D11	35	
48	      D12	35	
49	      E1	35	11,498,740.000
50	      E2	35	17,306,002.000
51	      E3	35	19,956,298.000
52	      E4	35	20,181,036.000
53	      E5	35	18,803,590.000
54	      E6	35	19,224,636.000
55	      E7	35	20,142,466.000
56	      E8	35	21,946,068.000
57	      E9	35	
58	      E10	35	
59	      E11	35	
60	      E12	35	
61	      F1	35	2,722,436.750
62	      F2	35	7,966,359.500
63	      F3	35	18,662,274.000
64	      F4	35	19,751,476.000
65	      F5	35	18,295,330.000
66	      F6	35	19,136,532.000
67	      F7	35	19,912,954.000
68	      F8	35	20,011,434.000
69	      F9	35	
70	      F10	35	
71	      F11	35	
72	      F12	35	
73	      G1	35	2,113,579.750
74	      G2	35	1,097,573.750
75	      G3	35	18,437,700.000
76	      G4	35	19,272,876.000
77	      G5	35	17,414,172.000
78	      G6	35	18,292,582.000
79	      G7	35	18,830,634.000
80	      G8	35	21,285,266.000
81	      G9	35	
82	      G10	35	
83	      G11	35	
84	      G12	35	
85	      H1	35	346,977.250
86	      H2	35	563,140.750
87	      H3	35	17,733,104.000
88	      H4	35	18,481,170.000
89	      H5	35	16,620,355.000
90	      H6	35	16,995,212.000
91	      H7	35	17,842,278.000
92	      H8	35	264,104.625
93	      H9	35	
94	      H10	35	
95	      H11	35	
96	      H12	35	
1	      A1	36	24,502,686.000
2	      A2	36	24,464,444.000
3	      A3	36	19,832,562.000
4	      A4	36	21,238,578.000
5	      A5	36	19,950,806.000
6	      A6	36	19,647,394.000
7	      A7	36	21,554,096.000
8	      A8	36	1,235,502.375
9	      A9	36	
10	      A10	36	
11	      A11	36	
12	      A12	36	
13	      B1	36	22,154,470.000
14	      B2	36	23,501,230.000
15	      B3	36	19,511,700.000
16	      B4	36	21,440,084.000
17	      B5	36	20,926,750.000
18	      B6	36	19,372,618.000
19	      B7	36	23,264,786.000
20	      B8	36	21,481,536.000
21	      B9	36	
22	      B10	36	
23	      B11	36	
24	      B12	36	
25	      C1	36	21,840,588.000
26	      C2	36	22,850,200.000
27	      C3	36	19,155,540.000
28	      C4	36	21,381,692.000
29	      C5	36	20,575,574.000
30	      C6	36	19,866,686.000
31	      C7	36	22,253,124.000
32	      C8	36	23,980,812.000
33	      C9	36	
34	      C10	36	
35	      C11	36	
36	      C12	36	
37	      D1	36	19,545,676.000
38	      D2	36	20,402,544.000
39	      D3	36	18,888,110.000
40	      D4	36	20,398,134.000
41	      D5	36	19,173,098.000
42	      D6	36	19,704,944.000
43	      D7	36	21,491,802.000
44	      D8	36	2,404,704.750
45	      D9	36	
46	      D10	36	
47	      D11	36	
48	      D12	36	
49	      E1	36	14,048,042.000
50	      E2	36	18,580,406.000
51	      E3	36	19,954,630.000
52	      E4	36	20,178,170.000
53	      E5	36	18,832,830.000
54	      E6	36	19,203,650.000
55	      E7	36	20,181,852.000
56	      E8	36	21,938,728.000
57	      E9	36	
58	      E10	36	
59	      E11	36	
60	      E12	36	
61	      F1	36	4,547,294.000
62	      F2	36	10,772,147.000
63	      F3	36	18,618,594.000
64	      F4	36	19,732,908.000
65	      F5	36	18,308,458.000
66	      F6	36	19,093,694.000
67	      F7	36	19,940,328.000
68	      F8	36	20,026,544.000
69	      F9	36	
70	      F10	36	
71	      F11	36	
72	      F12	36	
73	      G1	36	3,599,738.000
74	      G2	36	1,911,963.000
75	      G3	36	18,412,176.000
76	      G4	36	19,266,292.000
77	      G5	36	17,430,284.000
78	      G6	36	18,268,888.000
79	      G7	36	18,859,220.000
80	      G8	36	21,235,674.000
81	      G9	36	
82	      G10	36	
83	      G11	36	
84	      G12	36	
85	      H1	36	568,987.812
86	      H2	36	960,284.375
87	      H3	36	17,714,104.000
88	      H4	36	18,456,074.000
89	      H5	36	16,613,207.000
90	      H6	36	16,979,692.000
91	      H7	36	17,871,478.000
92	      H8	36	386,163.531
93	      H9	36	
94	      H10	36	
95	      H11	36	
96	      H12	36	
1	      A1	37	24,449,518.000
2	      A2	37	24,428,522.000
3	      A3	37	19,809,084.000
4	      A4	37	21,214,546.000
5	      A5	37	19,956,018.000
6	      A6	37	19,615,350.000
7	      A7	37	21,551,240.000
8	      A8	37	2,150,487.000
9	      A9	37	
10	      A10	37	
11	      A11	37	
12	      A12	37	
13	      B1	37	22,186,440.000
14	      B2	37	23,509,830.000
15	      B3	37	19,485,774.000
16	      B4	37	21,408,648.000
17	      B5	37	20,928,146.000
18	      B6	37	19,358,416.000
19	      B7	37	23,248,346.000
20	      B8	37	21,462,844.000
21	      B9	37	
22	      B10	37	
23	      B11	37	
24	      B12	37	
25	      C1	37	21,972,650.000
26	      C2	37	22,977,280.000
27	      C3	37	19,136,104.000
28	      C4	37	21,365,078.000
29	      C5	37	20,569,954.000
30	      C6	37	19,845,622.000
31	      C7	37	22,244,708.000
32	      C8	37	23,971,186.000
33	      C9	37	
34	      C10	37	
35	      C11	37	
36	      C12	37	
37	      D1	37	20,118,516.000
38	      D2	37	20,727,096.000
39	      D3	37	19,112,848.000
40	      D4	37	20,384,192.000
41	      D5	37	19,193,576.000
42	      D6	37	19,682,824.000
43	      D7	37	21,555,946.000
44	      D8	37	4,092,439.500
45	      D9	37	
46	      D10	37	
47	      D11	37	
48	      D12	37	
49	      E1	37	15,974,430.000
50	      E2	37	19,500,364.000
51	      E3	37	19,943,406.000
52	      E4	37	20,154,572.000
53	      E5	37	18,849,120.000
54	      E6	37	19,187,470.000
55	      E7	37	20,209,656.000
56	      E8	37	21,919,764.000
57	      E9	37	
58	      E10	37	
59	      E11	37	
60	      E12	37	
61	      F1	37	7,071,200.000
62	      F2	37	13,240,205.000
63	      F3	37	18,592,268.000
64	      F4	37	19,706,200.000
65	      F5	37	18,325,644.000
66	      F6	37	19,057,986.000
67	      F7	37	19,947,944.000
68	      F8	37	20,037,388.000
69	      F9	37	
70	      F10	37	
71	      F11	37	
72	      F12	37	
73	      G1	37	5,759,890.500
74	      G2	37	3,296,299.000
75	      G3	37	18,392,890.000
76	      G4	37	19,253,198.000
77	      G5	37	17,451,190.000
78	      G6	37	18,233,042.000
79	      G7	37	18,886,824.000
80	      G8	37	21,190,374.000
81	      G9	37	
82	      G10	37	
83	      G11	37	
84	      G12	37	
85	      H1	37	986,354.250
86	      H2	37	1,678,782.750
87	      H3	37	17,688,690.000
88	      H4	37	18,417,002.000
89	      H5	37	16,599,907.000
90	      H6	37	16,958,156.000
91	      H7	37	17,891,524.000
92	      H8	37	615,060.688
93	      H9	37	
94	      H10	37	
95	      H11	37	
96	      H12	37	
1	      A1	38	24,406,496.000
2	      A2	38	24,388,020.000
3	      A3	38	19,785,422.000
4	      A4	38	21,190,042.000
5	      A5	38	19,947,304.000
6	      A6	38	19,591,218.000
7	      A7	38	21,539,886.000
8	      A8	38	3,696,561.500
9	      A9	38	
10	      A10	38	
11	      A11	38	
12	      A12	38	
13	      B1	38	22,194,240.000
14	      B2	38	23,493,582.000
15	      B3	38	19,466,922.000
16	      B4	38	21,385,578.000
17	      B5	38	20,949,428.000
18	      B6	38	19,344,762.000
19	      B7	38	23,228,066.000
20	      B8	38	21,440,286.000
21	      B9	38	
22	      B10	38	
23	      B11	38	
24	      B12	38	
25	      C1	38	22,087,130.000
26	      C2	38	23,076,398.000
27	      C3	38	19,120,712.000
28	      C4	38	21,346,688.000
29	      C5	38	20,584,528.000
30	      C6	38	19,811,628.000
31	      C7	38	22,230,284.000
32	      C8	38	23,951,870.000
33	      C9	38	
34	      C10	38	
35	      C11	38	
36	      C12	38	
37	      D1	38	20,545,136.000
38	      D2	38	20,963,564.000
39	      D3	38	19,264,054.000
40	      D4	38	20,368,162.000
41	      D5	38	19,211,600.000
42	      D6	38	19,662,092.000
43	      D7	38	21,602,082.000
44	      D8	38	6,621,833.500
45	      D9	38	
46	      D10	38	
47	      D11	38	
48	      D12	38	
49	      E1	38	17,347,190.000
50	      E2	38	20,158,904.000
51	      E3	38	19,927,742.000
52	      E4	38	20,135,026.000
53	      E5	38	18,862,910.000
54	      E6	38	19,161,032.000
55	      E7	38	20,225,354.000
56	      E8	38	21,905,198.000
57	      E9	38	
58	      E10	38	
59	      E11	38	
60	      E12	38	
61	      F1	38	9,960,201.000
62	      F2	38	15,088,971.000
63	      F3	38	18,568,014.000
64	      F4	38	19,688,312.000
65	      F5	38	18,330,846.000
66	      F6	38	19,036,448.000
67	      F7	38	19,955,812.000
68	      F8	38	20,034,626.000
69	      F9	38	
70	      F10	38	
71	      F11	38	
72	      F12	38	
73	      G1	38	8,431,081.000
74	      G2	38	5,435,450.000
75	      G3	38	18,375,356.000
76	      G4	38	19,238,404.000
77	      G5	38	17,456,352.000
78	      G6	38	18,211,800.000
79	      G7	38	18,908,128.000
80	      G8	38	21,162,002.000
81	      G9	38	
82	      G10	38	
83	      G11	38	
84	      G12	38	
85	      H1	38	1,737,111.500
86	      H2	38	2,904,822.750
87	      H3	38	17,664,566.000
88	      H4	38	18,392,932.000
89	      H5	38	16,591,341.000
90	      H6	38	16,939,290.000
91	      H7	38	17,895,242.000
92	      H8	38	1,039,351.625
93	      H9	38	
94	      H10	38	
95	      H11	38	
96	      H12	38	
1	      A1	39	24,361,916.000
2	      A2	39	24,345,420.000
3	      A3	39	19,770,750.000
4	      A4	39	21,166,662.000
5	      A5	39	19,951,562.000
6	      A6	39	19,558,916.000
7	      A7	39	21,534,306.000
8	      A8	39	6,078,234.500
9	      A9	39	
10	      A10	39	
11	      A11	39	
12	      A12	39	
13	      B1	39	22,205,694.000
14	      B2	39	23,469,282.000
15	      B3	39	19,455,472.000
16	      B4	39	21,361,406.000
17	      B5	39	20,956,256.000
18	      B6	39	19,339,690.000
19	      B7	39	23,205,838.000
20	      B8	39	21,415,730.000
21	      B9	39	
22	      B10	39	
23	      B11	39	
24	      B12	39	
25	      C1	39	22,184,480.000
26	      C2	39	23,130,512.000
27	      C3	39	19,112,494.000
28	      C4	39	21,322,248.000
29	      C5	39	20,595,460.000
30	      C6	39	19,786,912.000
31	      C7	39	22,227,556.000
32	      C8	39	23,929,294.000
33	      C9	39	
34	      C10	39	
35	      C11	39	
36	      C12	39	
37	      D1	39	20,876,874.000
38	      D2	39	21,172,958.000
39	      D3	39	19,383,518.000
40	      D4	39	20,354,030.000
41	      D5	39	19,219,434.000
42	      D6	39	19,637,472.000
43	      D7	39	21,630,062.000
44	      D8	39	9,844,018.000
45	      D9	39	
46	      D10	39	
47	      D11	39	
48	      D12	39	
49	      E1	39	18,347,414.000
50	      E2	39	20,642,390.000
51	      E3	39	19,915,402.000
52	      E4	39	20,121,946.000
53	      E5	39	18,880,808.000
54	      E6	39	19,126,306.000
55	      E7	39	20,260,158.000
56	      E8	39	21,905,012.000
57	      E9	39	
58	      E10	39	
59	      E11	39	
60	      E12	39	
61	      F1	39	12,596,363.000
62	      F2	39	16,388,507.000
63	      F3	39	18,524,978.000
64	      F4	39	19,679,002.000
65	      F5	39	18,319,730.000
66	      F6	39	19,015,050.000
67	      F7	39	19,963,368.000
68	      F8	39	20,045,894.000
69	      F9	39	
70	      F10	39	
71	      F11	39	
72	      F12	39	
73	      G1	39	11,106,365.000
74	      G2	39	8,278,194.000
75	      G3	39	18,354,562.000
76	      G4	39	19,228,466.000
77	      G5	39	17,456,124.000
78	      G6	39	18,196,472.000
79	      G7	39	18,931,648.000
80	      G8	39	21,131,396.000
81	      G9	39	
82	      G10	39	
83	      G11	39	
84	      G12	39	
85	      H1	39	2,999,892.000
86	      H2	39	4,797,232.000
87	      H3	39	17,626,232.000
88	      H4	39	18,369,590.000
89	      H5	39	16,598,116.000
90	      H6	39	16,918,600.000
91	      H7	39	17,913,432.000
92	      H8	39	1,796,706.000
93	      H9	39	
94	      H10	39	
95	      H11	39	
96	      H12	39	
1	      A1	40	24,339,676.000
2	      A2	40	24,323,926.000
3	      A3	40	19,774,354.000
4	      A4	40	21,150,040.000
5	      A5	40	19,951,944.000
6	      A6	40	19,540,304.000
7	      A7	40	21,523,848.000
8	      A8	40	8,687,525.000
9	      A9	40	
10	      A10	40	
11	      A11	40	
12	      A12	40	
13	      B1	40	22,196,486.000
14	      B2	40	23,451,568.000
15	      B3	40	19,442,030.000
16	      B4	40	21,344,304.000
17	      B5	40	20,957,682.000
18	      B6	40	19,327,810.000
19	      B7	40	23,188,744.000
20	      B8	40	21,398,714.000
21	      B9	40	
22	      B10	40	
23	      B11	40	
24	      B12	40	
25	      C1	40	22,219,666.000
26	      C2	40	23,149,550.000
27	      C3	40	19,099,942.000
28	      C4	40	21,304,996.000
29	      C5	40	20,585,586.000
30	      C6	40	19,771,042.000
31	      C7	40	22,215,538.000
32	      C8	40	23,912,070.000
33	      C9	40	
34	      C10	40	
35	      C11	40	
36	      C12	40	
37	      D1	40	21,100,032.000
38	      D2	40	21,291,296.000
39	      D3	40	19,448,698.000
40	      D4	40	20,339,688.000
41	      D5	40	19,224,814.000
42	      D6	40	19,620,728.000
43	      D7	40	21,630,120.000
44	      D8	40	12,819,076.000
45	      D9	40	
46	      D10	40	
47	      D11	40	
48	      D12	40	
49	      E1	40	18,995,078.000
50	      E2	40	20,977,956.000
51	      E3	40	19,901,610.000
52	      E4	40	20,117,178.000
53	      E5	40	18,873,660.000
54	      E6	40	19,107,548.000
55	      E7	40	20,269,860.000
56	      E8	40	21,893,714.000
57	      E9	40	
58	      E10	40	
59	      E11	40	
60	      E12	40	
61	      F1	40	14,415,562.000
62	      F2	40	17,173,256.000
63	      F3	40	18,503,986.000
64	      F4	40	19,666,022.000
65	      F5	40	18,313,384.000
66	      F6	40	18,999,280.000
67	      F7	40	19,953,440.000
68	      F8	40	20,055,244.000
69	      F9	40	
70	      F10	40	
71	      F11	40	
72	      F12	40	
73	      G1	40	13,060,823.000
74	      G2	40	10,956,586.000
75	      G3	40	18,339,082.000
76	      G4	40	19,215,440.000
77	      G5	40	17,474,392.000
78	      G6	40	18,182,438.000
79	      G7	40	18,948,314.000
80	      G8	40	21,112,904.000
81	      G9	40	
82	      G10	40	
83	      G11	40	
84	      G12	40	
85	      H1	40	4,508,137.000
86	      H2	40	6,878,959.500
87	      H3	40	17,606,660.000
88	      H4	40	18,353,512.000
89	      H5	40	16,603,787.000
90	      H6	40	16,903,602.000
91	      H7	40	17,926,122.000
92	      H8	40	2,763,973.500
93	      H9	40	
94	      H10	40	
95	      H11	40	
96	      H12	40	
