* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-01 23:16:35 PM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P1_20161208.eds
* Experiment Name = Nate_QDNA_P1_20161208
* Experiment Run End Time = 2016-12-08 13:49:44 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
4	      A4	30	21,406,154.000
5	      A5	30	17,986,442.000
6	      A6	30	20,109,242.000
7	      A7	30	20,121,220.000
8	      A8	30	182,774.766
9	      A9	30	
10	      A10	30	
11	      A11	30	
12	      A12	30	
13	      B1	30	20,497,052.000
14	      B2	30	20,470,576.000
15	      B3	30	19,405,050.000
16	      B4	30	20,158,326.000
17	      B5	30	21,050,404.000
18	      B6	30	19,306,704.000
19	      B7	30	22,756,686.000
20	      B8	30	21,196,134.000
21	      B9	30	
22	      B10	30	
23	      B11	30	
24	      B12	30	
25	      C1	30	18,972,110.000
26	      C2	30	18,372,690.000
27	      C3	30	19,042,358.000
28	      C4	30	20,865,758.000
29	      C5	30	20,325,996.000
30	      C6	30	19,067,860.000
31	      C7	30	21,573,160.000
32	      C8	30	23,384,590.000
33	      C9	30	
34	      C10	30	
35	      C11	30	
36	      C12	30	
37	      D1	30	8,337,775.000
38	      D2	30	14,102,073.000
39	      D3	30	18,399,608.000
40	      D4	30	20,213,802.000
41	      D5	30	19,048,936.000
42	      D6	30	18,335,480.000
43	      D7	30	21,060,718.000
44	      D8	30	197,234.281
45	      D9	30	
46	      D10	30	
47	      D11	30	
48	      D12	30	
49	      E1	30	1,311,134.125
50	      E2	30	4,327,749.500
51	      E3	30	18,854,556.000
52	      E4	30	19,964,526.000
53	      E5	30	18,706,476.000
54	      E6	30	19,616,618.000
55	      E7	30	19,034,416.000
56	      E8	30	21,955,146.000
57	      E9	30	
58	      E10	30	
59	      E11	30	
60	      E12	30	
61	      F1	30	211,880.875
62	      F2	30	604,051.562
63	      F3	30	17,831,494.000
64	      F4	30	20,028,040.000
65	      F5	30	17,921,564.000
66	      F6	30	19,207,580.000
67	      F7	30	18,586,104.000
68	      F8	30	19,959,232.000
69	      F9	30	
70	      F10	30	
71	      F11	30	
72	      F12	30	
73	      G1	30	113,564.859
74	      G2	30	176,190.797
75	      G3	30	18,373,226.000
76	      G4	30	18,974,118.000
77	      G5	30	17,217,426.000
78	      G6	30	18,522,136.000
79	      G7	30	17,508,662.000
80	      G8	30	21,683,572.000
81	      G9	30	
82	      G10	30	
83	      G11	30	
84	      G12	30	
85	      H1	30	111,961.930
86	      H2	30	124,759.828
87	      H3	30	17,155,466.000
88	      H4	30	17,450,438.000
89	      H5	30	16,588,957.000
90	      H6	30	17,119,252.000
91	      H7	30	15,175,863.000
92	      H8	30	133,435.766
93	      H9	30	
94	      H10	30	
95	      H11	30	
96	      H12	30	
1	      A1	31	24,085,070.000
2	      A2	31	23,060,610.000
3	      A3	31	19,728,734.000
4	      A4	31	21,496,478.000
5	      A5	31	18,069,186.000
6	      A6	31	20,135,606.000
7	      A7	31	20,342,900.000
8	      A8	31	207,390.938
9	      A9	31	
10	      A10	31	
11	      A11	31	
12	      A12	31	
13	      B1	31	20,817,298.000
14	      B2	31	20,729,732.000
15	      B3	31	19,539,664.000
16	      B4	31	20,252,680.000
17	      B5	31	21,173,034.000
18	      B6	31	19,421,296.000
19	      B7	31	22,925,972.000
20	      B8	31	21,234,960.000
21	      B9	31	
22	      B10	31	
23	      B11	31	
24	      B12	31	
25	      C1	31	19,739,836.000
26	      C2	31	18,948,426.000
27	      C3	31	19,168,808.000
28	      C4	31	20,990,460.000
29	      C5	31	20,435,038.000
30	      C6	31	19,153,132.000
31	      C7	31	21,841,628.000
32	      C8	31	23,441,284.000
33	      C9	31	
34	      C10	31	
35	      C11	31	
36	      C12	31	
37	      D1	31	11,304,778.000
38	      D2	31	16,108,900.000
39	      D3	31	18,524,672.000
40	      D4	31	20,333,802.000
41	      D5	31	19,155,672.000
42	      D6	31	18,407,870.000
43	      D7	31	21,338,652.000
44	      D8	31	225,919.094
45	      D9	31	
46	      D10	31	
47	      D11	31	
48	      D12	31	
49	      E1	31	2,281,811.000
50	      E2	31	6,833,724.500
51	      E3	31	18,987,940.000
52	      E4	31	20,094,390.000
53	      E5	31	18,816,588.000
54	      E6	31	19,713,580.000
55	      E7	31	19,277,262.000
56	      E8	31	21,989,522.000
57	      E9	31	
58	      E10	31	
59	      E11	31	
60	      E12	31	
61	      F1	31	302,189.844
62	      F2	31	1,024,589.062
63	      F3	31	17,912,898.000
64	      F4	31	20,127,950.000
65	      F5	31	18,030,600.000
66	      F6	31	19,257,556.000
67	      F7	31	18,813,126.000
68	      F8	31	20,053,724.000
69	      F9	31	
70	      F10	31	
71	      F11	31	
72	      F12	31	
73	      G1	31	114,981.875
74	      G2	31	215,565.594
75	      G3	31	18,487,370.000
76	      G4	31	19,048,080.000
77	      G5	31	17,232,490.000
78	      G6	31	18,560,778.000
79	      G7	31	17,724,140.000
80	      G8	31	21,714,588.000
81	      G9	31	
82	      G10	31	
83	      G11	31	
84	      G12	31	
85	      H1	31	123,789.430
86	      H2	31	131,437.906
87	      H3	31	17,256,334.000
88	      H4	31	17,512,392.000
89	      H5	31	16,688,713.000
90	      H6	31	17,167,792.000
91	      H7	31	15,375,840.000
92	      H8	31	137,556.031
93	      H9	31	
94	      H10	31	
95	      H11	31	
96	      H12	31	
1	      A1	32	24,192,384.000
2	      A2	32	23,147,504.000
3	      A3	32	19,784,680.000
4	      A4	32	21,557,666.000
5	      A5	32	18,134,966.000
6	      A6	32	20,144,176.000
7	      A7	32	20,507,560.000
8	      A8	32	255,467.391
9	      A9	32	
10	      A10	32	
11	      A11	32	
12	      A12	32	
13	      B1	32	21,070,348.000
14	      B2	32	20,932,316.000
15	      B3	32	19,635,960.000
16	      B4	32	20,312,522.000
17	      B5	32	21,253,918.000
18	      B6	32	19,487,048.000
19	      B7	32	23,052,016.000
20	      B8	32	21,246,232.000
21	      B9	32	
22	      B10	32	
23	      B11	32	
24	      B12	32	
25	      C1	32	20,324,982.000
26	      C2	32	19,402,726.000
27	      C3	32	19,248,768.000
28	      C4	32	21,057,172.000
29	      C5	32	20,525,788.000
30	      C6	32	19,212,598.000
31	      C7	32	22,057,142.000
32	      C8	32	23,480,576.000
33	      C9	32	
34	      C10	32	
35	      C11	32	
36	      C12	32	
37	      D1	32	13,937,081.000
38	      D2	32	17,593,026.000
39	      D3	32	18,612,404.000
40	      D4	32	20,417,736.000
41	      D5	32	19,237,198.000
42	      D6	32	18,447,112.000
43	      D7	32	21,543,322.000
44	      D8	32	281,432.250
45	      D9	32	
46	      D10	32	
47	      D11	32	
48	      D12	32	
49	      E1	32	3,857,144.750
50	      E2	32	9,835,750.000
51	      E3	32	19,076,384.000
52	      E4	32	20,179,082.000
53	      E5	32	18,883,104.000
54	      E6	32	19,775,250.000
55	      E7	32	19,462,774.000
56	      E8	32	21,993,612.000
57	      E9	32	
58	      E10	32	
59	      E11	32	
60	      E12	32	
61	      F1	32	471,902.125
62	      F2	32	1,779,051.875
63	      F3	32	17,976,518.000
64	      F4	32	20,187,940.000
65	      F5	32	18,108,614.000
66	      F6	32	19,278,016.000
67	      F7	32	18,984,520.000
68	      F8	32	20,104,520.000
69	      F9	32	
70	      F10	32	
71	      F11	32	
72	      F12	32	
73	      G1	32	116,456.461
74	      G2	32	288,501.719
75	      G3	32	18,552,616.000
76	      G4	32	19,091,726.000
77	      G5	32	17,268,494.000
78	      G6	32	18,564,192.000
79	      G7	32	17,884,196.000
80	      G8	32	21,712,542.000
81	      G9	32	
82	      G10	32	
83	      G11	32	
84	      G12	32	
85	      H1	32	143,485.172
86	      H2	32	145,106.094
87	      H3	32	17,335,444.000
88	      H4	32	17,549,896.000
89	      H5	32	16,750,314.000
90	      H6	32	17,189,244.000
91	      H7	32	15,543,127.000
92	      H8	32	145,203.750
93	      H9	32	
94	      H10	32	
95	      H11	32	
96	      H12	32	
1	      A1	33	24,254,744.000
2	      A2	33	23,198,244.000
3	      A3	33	19,806,192.000
4	      A4	33	21,595,220.000
5	      A5	33	18,181,564.000
6	      A6	33	20,133,864.000
7	      A7	33	20,614,990.000
8	      A8	33	348,249.812
9	      A9	33	
10	      A10	33	
11	      A11	33	
12	      A12	33	
13	      B1	33	21,274,562.000
14	      B2	33	21,085,926.000
15	      B3	33	19,695,330.000
16	      B4	33	20,345,526.000
17	      B5	33	21,287,480.000
18	      B6	33	19,515,514.000
19	      B7	33	23,141,422.000
20	      B8	33	21,242,812.000
21	      B9	33	
22	      B10	33	
23	      B11	33	
24	      B12	33	
25	      C1	33	20,781,594.000
26	      C2	33	19,738,262.000
27	      C3	33	19,304,016.000
28	      C4	33	21,097,466.000
29	      C5	33	20,583,614.000
30	      C6	33	19,228,240.000
31	      C7	33	22,201,732.000
32	      C8	33	23,503,948.000
33	      C9	33	
34	      C10	33	
35	      C11	33	
36	      C12	33	
37	      D1	33	15,939,203.000
38	      D2	33	18,658,916.000
39	      D3	33	18,665,020.000
40	      D4	33	20,466,506.000
41	      D5	33	19,294,662.000
42	      D6	33	18,458,008.000
43	      D7	33	21,683,292.000
44	      D8	33	387,800.000
45	      D9	33	
46	      D10	33	
47	      D11	33	
48	      D12	33	
49	      E1	33	6,141,106.500
50	      E2	33	12,775,746.000
51	      E3	33	19,129,924.000
52	      E4	33	20,241,384.000
53	      E5	33	18,925,428.000
54	      E6	33	19,801,598.000
55	      E7	33	19,601,016.000
56	      E8	33	21,982,440.000
57	      E9	33	
58	      E10	33	
59	      E11	33	
60	      E12	33	
61	      F1	33	790,173.875
62	      F2	33	3,052,081.250
63	      F3	33	18,002,688.000
64	      F4	33	20,194,870.000
65	      F5	33	18,146,562.000
66	      F6	33	19,277,734.000
67	      F7	33	19,109,208.000
68	      F8	33	20,130,302.000
69	      F9	33	
70	      F10	33	
71	      F11	33	
72	      F12	33	
73	      G1	33	121,797.883
74	      G2	33	431,554.406
75	      G3	33	18,589,156.000
76	      G4	33	19,096,890.000
77	      G5	33	17,318,266.000
78	      G6	33	18,563,808.000
79	      G7	33	17,994,150.000
80	      G8	33	21,693,204.000
81	      G9	33	
82	      G10	33	
83	      G11	33	
84	      G12	33	
85	      H1	33	183,640.016
86	      H2	33	172,336.109
87	      H3	33	17,364,146.000
88	      H4	33	17,555,636.000
89	      H5	33	16,767,493.000
90	      H6	33	17,183,956.000
91	      H7	33	15,651,631.000
92	      H8	33	159,822.438
93	      H9	33	
94	      H10	33	
95	      H11	33	
96	      H12	33	
1	      A1	34	24,274,618.000
2	      A2	34	23,215,932.000
3	      A3	34	19,829,942.000
4	      A4	34	21,608,568.000
5	      A5	34	18,223,736.000
6	      A6	34	20,125,390.000
7	      A7	34	20,680,382.000
8	      A8	34	527,260.875
9	      A9	34	
10	      A10	34	
11	      A11	34	
12	      A12	34	
13	      B1	34	21,408,508.000
14	      B2	34	21,193,468.000
15	      B3	34	19,723,214.000
16	      B4	34	20,365,194.000
17	      B5	34	21,314,536.000
18	      B6	34	19,542,536.000
19	      B7	34	23,175,096.000
20	      B8	34	21,224,806.000
21	      B9	34	
22	      B10	34	
23	      B11	34	
24	      B12	34	
25	      C1	34	21,137,824.000
26	      C2	34	20,004,502.000
27	      C3	34	19,329,970.000
28	      C4	34	21,121,548.000
29	      C5	34	20,632,744.000
30	      C6	34	19,236,734.000
31	      C7	34	22,289,014.000
32	      C8	34	23,505,900.000
33	      C9	34	
34	      C10	34	
35	      C11	34	
36	      C12	34	
37	      D1	34	17,402,602.000
38	      D2	34	19,431,868.000
39	      D3	34	18,690,478.000
40	      D4	34	20,504,128.000
41	      D5	34	19,333,810.000
42	      D6	34	18,457,540.000
43	      D7	34	21,818,944.000
44	      D8	34	590,012.312
45	      D9	34	
46	      D10	34	
47	      D11	34	
48	      D12	34	
49	      E1	34	8,941,136.000
50	      E2	34	15,204,434.000
51	      E3	34	19,163,004.000
52	      E4	34	20,272,434.000
53	      E5	34	18,965,272.000
54	      E6	34	19,814,838.000
55	      E7	34	19,712,502.000
56	      E8	34	21,980,550.000
57	      E9	34	
58	      E10	34	
59	      E11	34	
60	      E12	34	
61	      F1	34	1,375,206.750
62	      F2	34	4,997,286.500
63	      F3	34	18,002,544.000
64	      F4	34	20,184,672.000
65	      F5	34	18,160,352.000
66	      F6	34	19,265,698.000
67	      F7	34	19,185,026.000
68	      F8	34	20,149,862.000
69	      F9	34	
70	      F10	34	
71	      F11	34	
72	      F12	34	
73	      G1	34	129,054.781
74	      G2	34	700,992.875
75	      G3	34	18,605,762.000
76	      G4	34	19,102,762.000
77	      G5	34	17,358,288.000
78	      G6	34	18,551,744.000
79	      G7	34	18,059,504.000
80	      G8	34	21,667,260.000
81	      G9	34	
82	      G10	34	
83	      G11	34	
84	      G12	34	
85	      H1	34	260,933.078
86	      H2	34	224,949.797
87	      H3	34	17,364,620.000
88	      H4	34	17,559,570.000
89	      H5	34	16,768,885.000
90	      H6	34	17,180,678.000
91	      H7	34	15,754,425.000
92	      H8	34	188,539.750
93	      H9	34	
94	      H10	34	
95	      H11	34	
96	      H12	34	
1	      A1	35	24,299,870.000
2	      A2	35	23,221,592.000
3	      A3	35	19,821,462.000
4	      A4	35	21,609,292.000
5	      A5	35	18,246,448.000
6	      A6	35	20,103,966.000
7	      A7	35	20,731,974.000
8	      A8	35	859,879.312
9	      A9	35	
10	      A10	35	
11	      A11	35	
12	      A12	35	
13	      B1	35	21,507,488.000
14	      B2	35	21,266,532.000
15	      B3	35	19,737,528.000
16	      B4	35	20,369,208.000
17	      B5	35	21,322,764.000
18	      B6	35	19,554,952.000
19	      B7	35	23,185,760.000
20	      B8	35	21,194,332.000
21	      B9	35	
22	      B10	35	
23	      B11	35	
24	      B12	35	
25	      C1	35	21,427,574.000
26	      C2	35	20,219,368.000
27	      C3	35	19,342,836.000
28	      C4	35	21,117,550.000
29	      C5	35	20,686,622.000
30	      C6	35	19,224,862.000
31	      C7	35	22,337,814.000
32	      C8	35	23,489,024.000
33	      C9	35	
34	      C10	35	
35	      C11	35	
36	      C12	35	
37	      D1	35	18,475,264.000
38	      D2	35	20,015,498.000
39	      D3	35	18,716,394.000
40	      D4	35	20,516,600.000
41	      D5	35	19,383,384.000
42	      D6	35	18,455,688.000
43	      D7	35	21,928,912.000
44	      D8	35	969,600.250
45	      D9	35	
46	      D10	35	
47	      D11	35	
48	      D12	35	
49	      E1	35	11,740,973.000
50	      E2	35	17,000,838.000
51	      E3	35	19,176,372.000
52	      E4	35	20,278,786.000
53	      E5	35	19,006,500.000
54	      E6	35	19,802,836.000
55	      E7	35	19,834,166.000
56	      E8	35	21,960,914.000
57	      E9	35	
58	      E10	35	
59	      E11	35	
60	      E12	35	
61	      F1	35	2,398,008.000
62	      F2	35	7,551,444.500
63	      F3	35	17,994,930.000
64	      F4	35	20,167,828.000
65	      F5	35	18,169,734.000
66	      F6	35	19,253,328.000
67	      F7	35	19,236,726.000
68	      F8	35	20,167,390.000
69	      F9	35	
70	      F10	35	
71	      F11	35	
72	      F12	35	
73	      G1	35	142,248.703
74	      G2	35	1,199,896.250
75	      G3	35	18,606,152.000
76	      G4	35	19,106,180.000
77	      G5	35	17,398,186.000
78	      G6	35	18,525,630.000
79	      G7	35	18,119,172.000
80	      G8	35	21,628,960.000
81	      G9	35	
82	      G10	35	
83	      G11	35	
84	      G12	35	
85	      H1	35	408,377.156
86	      H2	35	326,220.312
87	      H3	35	17,370,018.000
88	      H4	35	17,547,186.000
89	      H5	35	16,761,681.000
90	      H6	35	17,166,764.000
91	      H7	35	15,835,796.000
92	      H8	35	246,084.750
93	      H9	35	
94	      H10	35	
95	      H11	35	
96	      H12	35	
1	      A1	36	24,285,442.000
2	      A2	36	23,207,580.000
3	      A3	36	19,804,232.000
4	      A4	36	21,578,416.000
5	      A5	36	18,260,354.000
6	      A6	36	20,076,532.000
7	      A7	36	20,756,572.000
8	      A8	36	1,473,332.875
9	      A9	36	
10	      A10	36	
11	      A11	36	
12	      A12	36	
13	      B1	36	21,578,998.000
14	      B2	36	21,309,616.000
15	      B3	36	19,725,926.000
16	      B4	36	20,335,368.000
17	      B5	36	21,322,836.000
18	      B6	36	19,550,884.000
19	      B7	36	23,173,064.000
20	      B8	36	21,161,530.000
21	      B9	36	
22	      B10	36	
23	      B11	36	
24	      B12	36	
25	      C1	36	21,625,436.000
26	      C2	36	20,382,692.000
27	      C3	36	19,337,598.000
28	      C4	36	21,106,306.000
29	      C5	36	20,707,286.000
30	      C6	36	19,206,336.000
31	      C7	36	22,375,844.000
32	      C8	36	23,461,414.000
33	      C9	36	
34	      C10	36	
35	      C11	36	
36	      C12	36	
37	      D1	36	19,237,506.000
38	      D2	36	20,461,924.000
39	      D3	36	18,690,360.000
40	      D4	36	20,511,024.000
41	      D5	36	19,413,144.000
42	      D6	36	18,435,360.000
43	      D7	36	22,011,390.000
44	      D8	36	1,664,734.125
45	      D9	36	
46	      D10	36	
47	      D11	36	
48	      D12	36	
49	      E1	36	14,083,957.000
50	      E2	36	18,282,716.000
51	      E3	36	19,171,164.000
52	      E4	36	20,265,788.000
53	      E5	36	19,021,970.000
54	      E6	36	19,780,702.000
55	      E7	36	19,905,120.000
56	      E8	36	21,921,458.000
57	      E9	36	
58	      E10	36	
59	      E11	36	
60	      E12	36	
61	      F1	36	4,045,238.000
62	      F2	36	10,329,485.000
63	      F3	36	17,971,560.000
64	      F4	36	20,148,866.000
65	      F5	36	18,176,228.000
66	      F6	36	19,216,446.000
67	      F7	36	19,262,168.000
68	      F8	36	20,155,190.000
69	      F9	36	
70	      F10	36	
71	      F11	36	
72	      F12	36	
73	      G1	36	169,420.531
74	      G2	36	2,084,939.250
75	      G3	36	18,592,152.000
76	      G4	36	19,094,196.000
77	      G5	36	17,422,792.000
78	      G6	36	18,490,530.000
79	      G7	36	18,162,366.000
80	      G8	36	21,588,478.000
81	      G9	36	
82	      G10	36	
83	      G11	36	
84	      G12	36	
85	      H1	36	686,526.500
86	      H2	36	517,373.281
87	      H3	36	17,352,978.000
88	      H4	36	17,528,012.000
89	      H5	36	16,759,495.000
90	      H6	36	17,147,910.000
91	      H7	36	15,886,206.000
92	      H8	36	354,731.344
93	      H9	36	
94	      H10	36	
95	      H11	36	
96	      H12	36	
1	      A1	37	24,243,510.000
2	      A2	37	23,166,922.000
3	      A3	37	19,784,034.000
4	      A4	37	21,548,652.000
5	      A5	37	18,266,596.000
6	      A6	37	20,055,720.000
7	      A7	37	20,757,458.000
8	      A8	37	2,560,206.000
9	      A9	37	
10	      A10	37	
11	      A11	37	
12	      A12	37	
13	      B1	37	21,618,972.000
14	      B2	37	21,316,404.000
15	      B3	37	19,706,540.000
16	      B4	37	20,309,532.000
17	      B5	37	21,316,862.000
18	      B6	37	19,537,202.000
19	      B7	37	23,154,338.000
20	      B8	37	21,132,110.000
21	      B9	37	
22	      B10	37	
23	      B11	37	
24	      B12	37	
25	      C1	37	21,764,124.000
26	      C2	37	20,490,354.000
27	      C3	37	19,321,400.000
28	      C4	37	21,087,794.000
29	      C5	37	20,709,938.000
30	      C6	37	19,183,200.000
31	      C7	37	22,382,914.000
32	      C8	37	23,425,484.000
33	      C9	37	
34	      C10	37	
35	      C11	37	
36	      C12	37	
37	      D1	37	19,801,824.000
38	      D2	37	20,797,956.000
39	      D3	37	18,662,652.000
40	      D4	37	20,494,978.000
41	      D5	37	19,429,332.000
42	      D6	37	18,394,422.000
43	      D7	37	22,077,836.000
44	      D8	37	2,882,238.750
45	      D9	37	
46	      D10	37	
47	      D11	37	
48	      D12	37	
49	      E1	37	15,833,880.000
50	      E2	37	19,215,030.000
51	      E3	37	19,161,194.000
52	      E4	37	20,252,748.000
53	      E5	37	19,034,704.000
54	      E6	37	19,752,110.000
55	      E7	37	19,948,664.000
56	      E8	37	21,892,622.000
57	      E9	37	
58	      E10	37	
59	      E11	37	
60	      E12	37	
61	      F1	37	6,375,943.000
62	      F2	37	12,830,840.000
63	      F3	37	17,943,710.000
64	      F4	37	20,131,280.000
65	      F5	37	18,185,438.000
66	      F6	37	19,191,866.000
67	      F7	37	19,273,010.000
68	      F8	37	20,129,404.000
69	      F9	37	
70	      F10	37	
71	      F11	37	
72	      F12	37	
73	      G1	37	218,901.406
74	      G2	37	3,549,156.250
75	      G3	37	18,574,602.000
76	      G4	37	19,067,952.000
77	      G5	37	17,454,814.000
78	      G6	37	18,463,362.000
79	      G7	37	18,185,734.000
80	      G8	37	21,537,456.000
81	      G9	37	
82	      G10	37	
83	      G11	37	
84	      G12	37	
85	      H1	37	1,196,002.500
86	      H2	37	873,962.062
87	      H3	37	17,336,682.000
88	      H4	37	17,499,926.000
89	      H5	37	16,750,184.000
90	      H6	37	17,131,994.000
91	      H7	37	15,910,505.000
92	      H8	37	563,006.000
93	      H9	37	
94	      H10	37	
95	      H11	37	
96	      H12	37	
1	      A1	38	24,197,764.000
2	      A2	38	23,133,804.000
3	      A3	38	19,747,094.000
4	      A4	38	21,525,496.000
5	      A5	38	18,277,802.000
6	      A6	38	20,028,398.000
7	      A7	38	20,752,952.000
8	      A8	38	4,351,983.000
9	      A9	38	
10	      A10	38	
11	      A11	38	
12	      A12	38	
13	      B1	38	21,629,920.000
14	      B2	38	21,308,446.000
15	      B3	38	19,682,100.000
16	      B4	38	20,280,034.000
17	      B5	38	21,334,554.000
18	      B6	38	19,512,938.000
19	      B7	38	23,128,364.000
20	      B8	38	21,084,032.000
21	      B9	38	
22	      B10	38	
23	      B11	38	
24	      B12	38	
25	      C1	38	21,886,324.000
26	      C2	38	20,560,568.000
27	      C3	38	19,300,356.000
28	      C4	38	21,060,546.000
29	      C5	38	20,707,382.000
30	      C6	38	19,155,292.000
31	      C7	38	22,380,800.000
32	      C8	38	23,397,824.000
33	      C9	38	
34	      C10	38	
35	      C11	38	
36	      C12	38	
37	      D1	38	20,237,826.000
38	      D2	38	21,057,602.000
39	      D3	38	18,635,790.000
40	      D4	38	20,470,800.000
41	      D5	38	19,432,468.000
42	      D6	38	18,362,924.000
43	      D7	38	22,107,714.000
44	      D8	38	4,847,022.500
45	      D9	38	
46	      D10	38	
47	      D11	38	
48	      D12	38	
49	      E1	38	17,077,636.000
50	      E2	38	19,904,946.000
51	      E3	38	19,139,564.000
52	      E4	38	20,240,072.000
53	      E5	38	19,052,948.000
54	      E6	38	19,727,318.000
55	      E7	38	19,992,516.000
56	      E8	38	21,849,166.000
57	      E9	38	
58	      E10	38	
59	      E11	38	
60	      E12	38	
61	      F1	38	9,161,107.000
62	      F2	38	14,762,570.000
63	      F3	38	17,902,594.000
64	      F4	38	20,105,700.000
65	      F5	38	18,177,238.000
66	      F6	38	19,161,248.000
67	      F7	38	19,289,718.000
68	      F8	38	20,105,252.000
69	      F9	38	
70	      F10	38	
71	      F11	38	
72	      F12	38	
73	      G1	38	311,635.625
74	      G2	38	5,722,129.000
75	      G3	38	18,548,532.000
76	      G4	38	19,041,544.000
77	      G5	38	17,473,042.000
78	      G6	38	18,434,186.000
79	      G7	38	18,211,552.000
80	      G8	38	21,497,284.000
81	      G9	38	
82	      G10	38	
83	      G11	38	
84	      G12	38	
85	      H1	38	2,091,113.250
86	      H2	38	1,518,458.000
87	      H3	38	17,320,378.000
88	      H4	38	17,470,278.000
89	      H5	38	16,751,404.000
90	      H6	38	17,114,858.000
91	      H7	38	15,950,373.000
92	      H8	38	953,172.312
93	      H9	38	
94	      H10	38	
95	      H11	38	
96	      H12	38	
1	      A1	39	24,127,624.000
2	      A2	39	23,090,578.000
3	      A3	39	19,717,758.000
4	      A4	39	21,495,682.000
5	      A5	39	18,285,900.000
6	      A6	39	19,985,366.000
7	      A7	39	20,749,810.000
8	      A8	39	6,992,756.500
9	      A9	39	
10	      A10	39	
11	      A11	39	
12	      A12	39	
13	      B1	39	21,605,982.000
14	      B2	39	21,281,048.000
15	      B3	39	19,662,342.000
16	      B4	39	20,256,170.000
17	      B5	39	21,353,006.000
18	      B6	39	19,470,174.000
19	      B7	39	23,078,040.000
20	      B8	39	21,044,462.000
21	      B9	39	
22	      B10	39	
23	      B11	39	
24	      B12	39	
25	      C1	39	21,942,628.000
26	      C2	39	20,607,282.000
27	      C3	39	19,268,938.000
28	      C4	39	21,031,308.000
29	      C5	39	20,689,350.000
30	      C6	39	19,121,552.000
31	      C7	39	22,376,272.000
32	      C8	39	23,371,534.000
33	      C9	39	
34	      C10	39	
35	      C11	39	
36	      C12	39	
37	      D1	39	20,563,978.000
38	      D2	39	21,255,256.000
39	      D3	39	18,606,868.000
40	      D4	39	20,427,466.000
41	      D5	39	19,432,072.000
42	      D6	39	18,336,258.000
43	      D7	39	22,121,954.000
44	      D8	39	7,658,194.000
45	      D9	39	
46	      D10	39	
47	      D11	39	
48	      D12	39	
49	      E1	39	17,964,950.000
50	      E2	39	20,420,372.000
51	      E3	39	19,103,888.000
52	      E4	39	20,214,454.000
53	      E5	39	19,053,924.000
54	      E6	39	19,691,308.000
55	      E7	39	20,016,452.000
56	      E8	39	21,808,080.000
57	      E9	39	
58	      E10	39	
59	      E11	39	
60	      E12	39	
61	      F1	39	11,872,753.000
62	      F2	39	16,162,062.000
63	      F3	39	17,860,150.000
64	      F4	39	20,048,122.000
65	      F5	39	18,168,560.000
66	      F6	39	19,116,404.000
67	      F7	39	19,284,414.000
68	      F8	39	20,078,044.000
69	      F9	39	
70	      F10	39	
71	      F11	39	
72	      F12	39	
73	      G1	39	488,768.094
74	      G2	39	8,469,421.000
75	      G3	39	18,511,132.000
76	      G4	39	19,005,194.000
77	      G5	39	17,476,290.000
78	      G6	39	18,408,166.000
79	      G7	39	18,236,328.000
80	      G8	39	21,454,848.000
81	      G9	39	
82	      G10	39	
83	      G11	39	
84	      G12	39	
85	      H1	39	3,537,086.750
86	      H2	39	2,613,551.750
87	      H3	39	17,277,770.000
88	      H4	39	17,436,488.000
89	      H5	39	16,749,768.000
90	      H6	39	17,078,144.000
91	      H7	39	15,974,722.000
92	      H8	39	1,659,298.750
93	      H9	39	
94	      H10	39	
95	      H11	39	
96	      H12	39	
1	      A1	40	24,099,070.000
2	      A2	40	23,068,528.000
3	      A3	40	19,700,930.000
4	      A4	40	21,477,156.000
5	      A5	40	18,277,356.000
6	      A6	40	19,964,210.000
7	      A7	40	20,784,934.000
8	      A8	40	9,750,946.000
9	      A9	40	
10	      A10	40	
11	      A11	40	
