* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 10:36:32 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P2_20161208.eds
* Experiment Name = Nate_QDNA_P2_20161208
* Experiment Run End Time = 2016-12-08 16:33:54 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Amplification Data]
Well	Well Position	Cycle	Target Name	Rn	Delta Rn
43	D7	8	Target 1	134,325.188	62.996
43	D7	9	Target 1	134,972.484	726.229
43	D7	10	Target 1	136,532.672	2,302.353
43	D7	11	Target 1	139,285.000	5,070.617
43	D7	12	Target 1	146,039.234	11,840.788
43	D7	13	Target 1	158,233.906	24,051.396
43	D7	14	Target 1	182,536.672	48,370.098
43	D7	15	Target 1	228,558.812	94,408.172
43	D7	16	Target 1	316,298.781	182,164.078
43	D7	17	Target 1	484,729.688	350,610.938
43	D7	18	Target 1	800,801.250	666,698.438
43	D7	19	Target 1	1,386,435.250	1,252,348.375
43	D7	20	Target 1	2,430,732.250	2,296,661.250
43	D7	21	Target 1	4,174,767.750	4,040,712.750
43	D7	22	Target 1	6,814,839.500	6,680,800.500
43	D7	23	Target 1	10,214,290.000	10,080,267.000
43	D7	24	Target 1	13,755,772.000	13,621,765.000
43	D7	25	Target 1	16,670,636.000	16,536,645.000
43	D7	26	Target 1	18,557,074.000	18,423,098.000
43	D7	27	Target 1	19,560,348.000	19,426,388.000
43	D7	28	Target 1	20,117,138.000	19,983,194.000
43	D7	29	Target 1	20,526,598.000	20,392,670.000
43	D7	30	Target 1	20,845,812.000	20,711,900.000
43	D7	31	Target 1	21,087,896.000	20,954,000.000
43	D7	32	Target 1	21,262,742.000	21,128,862.000
43	D7	33	Target 1	21,413,076.000	21,279,212.000
43	D7	34	Target 1	21,523,072.000	21,389,224.000
43	D7	35	Target 1	21,622,032.000	21,488,200.000
43	D7	36	Target 1	21,700,408.000	21,566,592.000
43	D7	37	Target 1	21,741,410.000	21,607,610.000
43	D7	38	Target 1	21,799,100.000	21,665,316.000
43	D7	39	Target 1	21,819,072.000	21,685,304.000
43	D7	40	Target 1	21,833,724.000	21,699,972.000
44	D8	1	Target 1	137,621.047	1,829.030
44	D8	2	Target 1	137,562.750	1,699.329
44	D8	3	Target 1	137,378.656	1,443.832
44	D8	4	Target 1	136,401.031	394.803
44	D8	5	Target 1	136,132.000	54.368
44	D8	6	Target 1	136,425.938	276.902
44	D8	7	Target 1	136,700.109	479.670
44	D8	8	Target 1	136,084.281	-207.562
44	D8	9	Target 1	135,263.000	-1,100.247
44	D8	10	Target 1	135,197.453	-1,237.198
44	D8	11	Target 1	135,658.562	-847.492
44	D8	12	Target 1	135,840.797	-736.662
44	D8	13	Target 1	135,715.938	-932.925
44	D8	14	Target 1	135,792.141	-928.126
44	D8	15	Target 1	136,668.344	-123.326
44	D8	16	Target 1	137,883.375	1,020.301
44	D8	17	Target 1	139,378.141	2,443.663
44	D8	18	Target 1	141,765.156	4,759.275
44	D8	19	Target 1	145,587.344	8,510.059
44	D8	20	Target 1	148,522.188	11,373.498
44	D8	21	Target 1	152,095.406	14,875.313
44	D8	22	Target 1	156,748.922	19,457.426
44	D8	23	Target 1	160,296.109	22,933.209
44	D8	24	Target 1	163,743.875	26,309.570
44	D8	25	Target 1	165,824.031	28,318.324
44	D8	26	Target 1	168,306.688	30,729.576
44	D8	27	Target 1	171,072.922	33,424.406
44	D8	28	Target 1	173,961.891	36,241.973
44	D8	29	Target 1	181,136.500	43,345.176
44	D8	30	Target 1	194,746.203	56,883.477
44	D8	31	Target 1	219,577.969	81,643.836
44	D8	32	Target 1	269,948.656	131,943.125
44	D8	33	Target 1	364,707.406	226,630.469
44	D8	34	Target 1	544,473.875	406,325.531
44	D8	35	Target 1	885,834.375	747,614.625
44	D8	36	Target 1	1,516,649.500	1,378,358.375
44	D8	37	Target 1	2,631,314.500	2,492,952.000
44	D8	38	Target 1	4,469,695.500	4,331,261.500
44	D8	39	Target 1	7,177,898.000	7,039,392.500
44	D8	40	Target 1	10,007,887.000	9,869,310.000
45	D9	1			
45	D9	2			
45	D9	3			
45	D9	4			
45	D9	5			
45	D9	6			
45	D9	7			
45	D9	8			
45	D9	9			
45	D9	10			
45	D9	11			
45	D9	12			
45	D9	13			
45	D9	14			
45	D9	15			
45	D9	16			
45	D9	17			
45	D9	18			
45	D9	19			
45	D9	20			
45	D9	21			
45	D9	22			
45	D9	23			
45	D9	24			
45	D9	25			
45	D9	26			
45	D9	27			
45	D9	28			
45	D9	29			
45	D9	30			
45	D9	31			
45	D9	32			
45	D9	33			
45	D9	34			
45	D9	35			
45	D9	36			
45	D9	37			
45	D9	38			
45	D9	39			
45	D9	40			
46	D10	1			
46	D10	2			
46	D10	3			
46	D10	4			
46	D10	5			
46	D10	6			
46	D10	7			
46	D10	8			
46	D10	9			
46	D10	10			
46	D10	11			
46	D10	12			
46	D10	13			
46	D10	14			
46	D10	15			
46	D10	16			
46	D10	17			
46	D10	18			
46	D10	19			
46	D10	20			
46	D10	21			
46	D10	22			
46	D10	23			
46	D10	24			
46	D10	25			
46	D10	26			
46	D10	27			
46	D10	28			
46	D10	29			
46	D10	30			
46	D10	31			
46	D10	32			
46	D10	33			
46	D10	34			
46	D10	35			
46	D10	36			
46	D10	37			
46	D10	38			
46	D10	39			
46	D10	40			
47	D11	1			
47	D11	2			
47	D11	3			
47	D11	4			
47	D11	5			
47	D11	6			
47	D11	7			
47	D11	8			
47	D11	9			
47	D11	10			
47	D11	11			
47	D11	12			
47	D11	13			
47	D11	14			
47	D11	15			
47	D11	16			
47	D11	17			
47	D11	18			
47	D11	19			
47	D11	20			
47	D11	21			
47	D11	22			
47	D11	23			
47	D11	24			
47	D11	25			
47	D11	26			
47	D11	27			
47	D11	28			
47	D11	29			
47	D11	30			
47	D11	31			
47	D11	32			
47	D11	33			
47	D11	34			
47	D11	35			
47	D11	36			
47	D11	37			
47	D11	38			
47	D11	39			
47	D11	40			
48	D12	1			
48	D12	2			
48	D12	3			
48	D12	4			
48	D12	5			
48	D12	6			
48	D12	7			
48	D12	8			
48	D12	9			
48	D12	10			
48	D12	11			
48	D12	12			
48	D12	13			
48	D12	14			
48	D12	15			
48	D12	16			
48	D12	17			
48	D12	18			
48	D12	19			
48	D12	20			
48	D12	21			
48	D12	22			
48	D12	23			
48	D12	24			
48	D12	25			
48	D12	26			
48	D12	27			
48	D12	28			
48	D12	29			
48	D12	30			
48	D12	31			
48	D12	32			
48	D12	33			
48	D12	34			
48	D12	35			
48	D12	36			
48	D12	37			
48	D12	38			
48	D12	39			
48	D12	40			
49	E1	1	Target 1	113,376.242	693.567
49	E1	2	Target 1	113,397.195	1,035.032
49	E1	3	Target 1	112,955.344	913.692
49	E1	4	Target 1	111,681.625	-39.514
49	E1	5	Target 1	110,736.109	-664.518
49	E1	6	Target 1	110,406.641	-673.474
49	E1	7	Target 1	110,289.648	-469.954
49	E1	8	Target 1	110,385.609	-53.481
49	E1	9	Target 1	110,381.766	263.187
49	E1	10	Target 1	110,486.914	688.847
49	E1	11	Target 1	109,609.359	131.805
49	E1	12	Target 1	109,268.555	111.512
49	E1	13	Target 1	109,095.742	259.212
49	E1	14	Target 1	108,423.281	-92.737
49	E1	15	Target 1	107,820.930	-374.576
49	E1	16	Target 1	107,851.789	-23.205
49	E1	17	Target 1	108,615.828	1,061.346
49	E1	18	Target 1	109,879.422	2,645.452
49	E1	19	Target 1	112,292.898	5,379.441
49	E1	20	Target 1	115,209.672	8,616.727
49	E1	21	Target 1	119,586.945	13,314.512
49	E1	22	Target 1	125,752.289	19,800.367
49	E1	23	Target 1	133,892.469	28,261.059
49	E1	24	Target 1	146,742.812	41,431.914
49	E1	25	Target 1	167,687.547	62,697.160
49	E1	26	Target 1	207,008.875	102,339.000
49	E1	27	Target 1	282,240.031	177,890.672
49	E1	28	Target 1	425,214.406	321,185.562
49	E1	29	Target 1	694,648.375	590,940.062
49	E1	30	Target 1	1,193,308.500	1,089,920.625
49	E1	31	Target 1	2,077,660.375	1,974,593.125
49	E1	32	Target 1	3,549,924.500	3,447,177.750
49	E1	33	Target 1	5,742,788.500	5,640,362.000
49	E1	34	Target 1	8,548,054.000	8,445,948.000
49	E1	35	Target 1	11,485,696.000	11,383,911.000
49	E1	36	Target 1	14,049,373.000	13,947,908.000
49	E1	37	Target 1	15,984,202.000	15,883,058.000
49	E1	38	Target 1	17,376,358.000	17,275,534.000
49	E1	39	Target 1	18,386,436.000	18,285,932.000
49	E1	40	Target 1	19,028,080.000	18,927,898.000
50	E2	1	Target 1	115,022.570	1,558.254
50	E2	2	Target 1	114,320.352	1,098.669
50	E2	3	Target 1	113,812.828	833.779
50	E2	4	Target 1	113,605.812	869.396
50	E2	5	Target 1	112,758.414	264.631
50	E2	6	Target 1	111,547.617	-703.532
50	E2	7	Target 1	111,214.516	-794.000
50	E2	8	Target 1	111,321.297	-444.586
50	E2	9	Target 1	111,475.867	-47.382
50	E2	10	Target 1	111,151.758	-128.858
50	E2	11	Target 1	110,083.852	-954.131
50	E2	12	Target 1	109,957.500	-837.849
50	E2	13	Target 1	110,590.227	37.511
50	E2	14	Target 1	111,074.602	764.519
50	E2	15	Target 1	111,207.953	1,140.504
50	E2	16	Target 1	112,168.375	2,343.559
50	E2	17	Target 1	114,234.141	4,651.958
50	E2	18	Target 1	116,298.461	6,958.912
50	E2	19	Target 1	121,566.992	12,470.076
50	E2	20	Target 1	128,685.641	19,831.357
50	E2	21	Target 1	139,450.828	30,839.180
50	E2	22	Target 1	156,772.984	48,403.969
50	E2	23	Target 1	184,355.969	76,229.586
50	E2	24	Target 1	234,645.500	126,761.750
50	E2	25	Target 1	326,907.500	219,266.391
50	E2	26	Target 1	500,078.406	392,679.938
50	E2	27	Target 1	826,386.875	719,231.000
50	E2	28	Target 1	1,424,477.250	1,317,564.000
50	E2	29	Target 1	2,474,640.750	2,367,970.250
50	E2	30	Target 1	4,177,249.500	4,070,821.500
50	E2	31	Target 1	6,639,675.500	6,533,490.000
50	E2	32	Target 1	9,645,190.000	9,539,247.000
50	E2	33	Target 1	12,628,357.000	12,522,657.000
50	E2	34	Target 1	15,122,303.000	15,016,846.000
50	E2	35	Target 1	16,968,218.000	16,863,004.000
50	E2	36	Target 1	18,295,370.000	18,190,398.000
50	E2	37	Target 1	19,251,604.000	19,146,874.000
50	E2	38	Target 1	19,947,628.000	19,843,142.000
50	E2	39	Target 1	20,468,848.000	20,364,604.000
50	E2	40	Target 1	20,812,442.000	20,708,440.000
51	E3	1	Target 1	138,241.875	1,743.371
51	E3	2	Target 1	137,975.219	1,349.462
51	E3	3	Target 1	137,140.734	387.725
51	E3	4	Target 1	136,923.828	43.566
51	E3	5	Target 1	137,011.125	3.610
51	E3	6	Target 1	136,995.391	-139.377
51	E3	7	Target 1	136,539.516	-722.505
51	E3	8	Target 1	136,693.797	-695.477
51	E3	9	Target 1	138,638.984	1,122.458
51	E3	10	Target 1	143,611.047	5,967.268
51	E3	11	Target 1	152,128.000	14,356.968
51	E3	12	Target 1	167,874.078	29,975.793
51	E3	13	Target 1	199,610.859	61,585.320
51	E3	14	Target 1	260,952.500	122,799.711
51	E3	15	Target 1	377,707.125	239,427.078
51	E3	16	Target 1	600,528.562	462,121.281
51	E3	17	Target 1	1,015,838.312	877,303.750
51	E3	18	Target 1	1,773,438.000	1,634,776.250
51	E3	19	Target 1	3,084,601.750	2,945,812.750
51	E3	20	Target 1	5,164,955.500	5,026,039.000
51	E3	21	Target 1	8,071,227.500	7,932,184.000
51	E3	22	Target 1	11,395,608.000	11,256,437.000
51	E3	23	Target 1	14,398,597.000	14,259,299.000
51	E3	24	Target 1	16,456,004.000	16,316,579.000
51	E3	25	Target 1	17,478,816.000	17,339,264.000
51	E3	26	Target 1	17,966,992.000	17,827,312.000
51	E3	27	Target 1	18,299,796.000	18,159,988.000
51	E3	28	Target 1	18,594,520.000	18,454,586.000
51	E3	29	Target 1	18,850,166.000	18,710,104.000
51	E3	30	Target 1	19,036,680.000	18,896,492.000
51	E3	31	Target 1	19,197,844.000	19,057,528.000
51	E3	32	Target 1	19,312,594.000	19,172,150.000
51	E3	33	Target 1	19,375,668.000	19,235,098.000
51	E3	34	Target 1	19,398,078.000	19,257,380.000
51	E3	35	Target 1	19,398,568.000	19,257,742.000
51	E3	36	Target 1	19,400,616.000	19,259,664.000
51	E3	37	Target 1	19,391,984.000	19,250,904.000
51	E3	38	Target 1	19,366,022.000	19,224,816.000
51	E3	39	Target 1	19,346,174.000	19,204,840.000
51	E3	40	Target 1	19,332,210.000	19,190,748.000
52	E4	1	Target 1	134,230.562	3,730.353
52	E4	2	Target 1	133,986.016	2,743.906
52	E4	3	Target 1	132,739.219	755.210
52	E4	4	Target 1	132,568.672	-157.237
52	E4	5	Target 1	133,053.734	-414.074
52	E4	6	Target 1	133,384.812	-824.895
52	E4	7	Target 1	134,696.516	-255.092
52	E4	8	Target 1	136,589.594	896.087
52	E4	9	Target 1	141,156.328	4,720.922
52	E4	10	Target 1	149,785.406	12,608.101
52	E4	11	Target 1	165,684.875	27,765.670
52	E4	12	Target 1	196,508.672	57,847.566
52	E4	13	Target 1	257,590.672	118,187.664
52	E4	14	Target 1	372,976.219	232,831.312
52	E4	15	Target 1	591,583.812	450,697.000
52	E4	16	Target 1	1,000,411.875	858,783.188
52	E4	17	Target 1	1,745,486.250	1,603,115.625
52	E4	18	Target 1	3,039,718.750	2,896,606.250
52	E4	19	Target 1	5,099,932.500	4,956,078.000
52	E4	20	Target 1	7,985,066.000	7,840,469.500
52	E4	21	Target 1	11,304,586.000	11,159,248.000
52	E4	22	Target 1	14,347,129.000	14,201,049.000
52	E4	23	Target 1	16,529,743.000	16,382,921.000
52	E4	24	Target 1	17,756,058.000	17,608,494.000
52	E4	25	Target 1	18,406,136.000	18,257,830.000
52	E4	26	Target 1	18,859,446.000	18,710,398.000
52	E4	27	Target 1	19,248,296.000	19,098,506.000
52	E4	28	Target 1	19,586,770.000	19,436,238.000
52	E4	29	Target 1	19,859,116.000	19,707,842.000
52	E4	30	Target 1	20,045,528.000	19,893,512.000
52	E4	31	Target 1	20,190,646.000	20,037,888.000
52	E4	32	Target 1	20,302,868.000	20,149,368.000
52	E4	33	Target 1	20,356,590.000	20,202,350.000
52	E4	34	Target 1	20,371,808.000	20,216,826.000
52	E4	35	Target 1	20,364,166.000	20,208,442.000
52	E4	36	Target 1	20,358,890.000	20,202,424.000
52	E4	37	Target 1	20,343,728.000	20,186,520.000
52	E4	38	Target 1	20,323,576.000	20,165,626.000
52	E4	39	Target 1	20,299,892.000	20,141,200.000
52	E4	40	Target 1	20,283,240.000	20,123,806.000
53	E5	1	Target 1	133,175.422	2,742.673
53	E5	2	Target 1	132,535.703	1,641.310
53	E5	3	Target 1	132,146.703	790.666
53	E5	4	Target 1	131,985.734	168.054
53	E5	5	Target 1	131,934.188	-345.137
53	E5	6	Target 1	131,919.391	-821.578
53	E5	7	Target 1	132,259.547	-943.066
53	E5	8	Target 1	133,811.406	147.150
53	E5	9	Target 1	135,129.812	1,003.912
53	E5	10	Target 1	137,609.359	3,021.815
53	E5	11	Target 1	143,501.406	8,452.218
53	E5	12	Target 1	155,322.047	19,811.215
53	E5	13	Target 1	178,517.531	42,545.055
53	E5	14	Target 1	222,504.578	86,070.461
53	E5	15	Target 1	306,984.844	170,089.078
53	E5	16	Target 1	469,057.656	331,700.250
53	E5	17	Target 1	773,793.500	635,974.438
53	E5	18	Target 1	1,335,909.875	1,197,629.125
53	E5	19	Target 1	2,336,508.500	2,197,766.250
53	E5	20	Target 1	4,004,300.750	3,865,096.750
53	E5	21	Target 1	6,517,310.000	6,377,644.500
53	E5	22	Target 1	9,718,190.000	9,578,063.000
53	E5	23	Target 1	13,003,803.000	12,863,214.000
53	E5	24	Target 1	15,571,815.000	15,430,764.000
53	E5	25	Target 1	17,020,788.000	16,879,276.000
53	E5	26	Target 1	17,578,088.000	17,436,114.000
53	E5	27	Target 1	17,783,986.000	17,641,550.000
53	E5	28	Target 1	17,972,092.000	17,829,194.000
53	E5	29	Target 1	18,163,412.000	18,020,054.000
53	E5	30	Target 1	18,310,528.000	18,166,708.000
53	E5	31	Target 1	18,423,938.000	18,279,656.000
53	E5	32	Target 1	18,494,156.000	18,349,412.000
53	E5	33	Target 1	18,536,874.000	18,391,668.000
53	E5	34	Target 1	18,568,830.000	18,423,164.000
53	E5	35	Target 1	18,590,296.000	18,444,168.000
53	E5	36	Target 1	18,602,658.000	18,456,068.000
53	E5	37	Target 1	18,620,954.000	18,473,902.000
53	E5	38	Target 1	18,630,794.000	18,483,280.000
53	E5	39	Target 1	18,640,732.000	18,492,756.000
53	E5	40	Target 1	18,640,504.000	18,492,068.000
54	E6	1	Target 1	153,394.766	2,536.862
54	E6	2	Target 1	153,082.516	1,968.163
54	E6	3	Target 1	152,577.328	1,206.526
54	E6	4	Target 1	151,709.438	82.186
54	E6	5	Target 1	151,250.891	-632.810
54	E6	6	Target 1	151,242.125	-898.025
54	E6	7	Target 1	151,475.766	-920.833
54	E6	8	Target 1	152,069.938	-583.110
54	E6	9	Target 1	154,655.562	1,746.065
54	E6	10	Target 1	157,863.844	4,697.897
54	E6	11	Target 1	167,335.797	13,913.401
54	E6	12	Target 1	185,334.797	31,655.951
54	E6	13	Target 1	219,607.031	65,671.734
54	E6	14	Target 1	284,255.375	130,063.633
54	E6	15	Target 1	410,422.938	255,974.750
54	E6	16	Target 1	650,361.875	495,657.219
54	E6	17	Target 1	1,099,021.125	944,060.062
54	E6	18	Target 1	1,912,135.125	1,756,917.625
54	E6	19	Target 1	3,318,746.000	3,163,272.000
54	E6	20	Target 1	5,557,353.500	5,401,623.000
54	E6	21	Target 1	8,669,870.000	8,513,883.000
54	E6	22	Target 1	12,210,011.000	12,053,768.000
54	E6	23	Target 1	15,368,590.000	15,212,090.000
54	E6	24	Target 1	17,466,592.000	17,309,836.000
54	E6	25	Target 1	18,428,298.000	18,271,286.000
54	E6	26	Target 1	18,786,760.000	18,629,490.000
54	E6	27	Target 1	18,995,078.000	18,837,552.000
54	E6	28	Target 1	19,196,072.000	19,038,290.000
54	E6	29	Target 1	19,380,608.000	19,222,570.000
54	E6	30	Target 1	19,531,330.000	19,373,036.000
54	E6	31	Target 1	19,631,254.000	19,472,702.000
54	E6	32	Target 1	19,688,212.000	19,529,404.000
54	E6	33	Target 1	19,720,056.000	19,560,992.000
54	E6	34	Target 1	19,721,866.000	19,562,546.000
54	E6	35	Target 1	19,707,492.000	19,547,914.000
54	E6	36	Target 1	19,693,406.000	19,533,572.000
54	E6	37	Target 1	19,676,158.000	19,516,068.000
54	E6	38	Target 1	19,643,198.000	19,482,852.000
54	E6	39	Target 1	19,622,518.000	19,461,916.000
54	E6	40	Target 1	19,611,592.000	19,450,732.000
55	E7	1	Target 1	135,874.125	-2,986.965
55	E7	2	Target 1	135,814.266	-3,459.452
55	E7	3	Target 1	136,982.531	-2,703.814
55	E7	4	Target 1	141,778.781	1,679.809
55	E7	5	Target 1	142,493.609	1,982.010
55	E7	6	Target 1	141,336.672	412.445
55	E7	7	Target 1	140,976.094	-360.761
55	E7	8	Target 1	141,270.219	-479.263
55	E7	9	Target 1	141,490.938	-671.172
55	E7	10	Target 1	142,715.484	140.747
55	E7	11	Target 1	144,899.266	1,911.901
55	E7	12	Target 1	149,373.156	5,973.165
55	E7	13	Target 1	158,718.109	14,905.490
55	E7	14	Target 1	176,306.672	32,081.426
55	E7	15	Target 1	209,982.016	65,344.141
55	E7	16	Target 1	275,201.062	130,150.562
55	E7	17	Target 1	400,498.906	255,035.781
55	E7	18	Target 1	637,794.500	491,918.750
55	E7	19	Target 1	1,082,630.250	936,341.875
55	E7	20	Target 1	1,887,425.250	1,740,724.250
55	E7	21	Target 1	3,268,646.750	3,121,533.000
55	E7	22	Target 1	5,448,345.000	5,300,818.500
55	E7	23	Target 1	8,429,834.000	8,281,895.000
55	E7	24	Target 1	11,761,883.000	11,613,531.000
55	E7	25	Target 1	14,721,618.000	14,572,854.000
55	E7	26	Target 1	16,756,579.000	16,607,402.000
55	E7	27	Target 1	17,841,542.000	17,691,952.000
55	E7	28	Target 1	18,376,962.000	18,226,960.000
55	E7	29	Target 1	18,741,278.000	18,590,864.000
55	E7	30	Target 1	19,044,834.000	18,894,006.000
55	E7	31	Target 1	19,309,526.000	19,158,286.000
55	E7	32	Target 1	19,522,160.000	19,370,508.000
55	E7	33	Target 1	19,671,846.000	19,519,780.000
55	E7	34	Target 1	19,770,164.000	19,617,686.000
55	E7	35	Target 1	19,836,934.000	19,684,044.000
55	E7	36	Target 1	19,881,520.000	19,728,216.000
55	E7	37	Target 1	19,893,628.000	19,739,912.000
55	E7	38	Target 1	19,903,630.000	19,749,502.000
55	E7	39	Target 1	19,928,842.000	19,774,302.000
55	E7	40	Target 1	19,936,992.000	19,782,038.000
56	E8	1	Target 1	249,355.578	5,372.045
56	E8	2	Target 1	249,423.156	2,819.352
56	E8	3	Target 1	249,912.500	688.423
56	E8	4	Target 1	251,368.609	-475.739
56	E8	5	Target 1	253,350.828	-1,113.792
56	E8	6	Target 1	257,986.000	901.108
56	E8	7	Target 1	269,255.656	9,550.492
56	E8	8	Target 1	292,087.125	29,761.689
56	E8	9	Target 1	338,576.781	73,631.070
56	E8	10	Target 1	429,063.875	161,497.891
56	E8	11	Target 1	601,750.750	331,564.500
56	E8	12	Target 1	930,409.312	657,602.812
56	E8	13	Target 1	1,538,593.000	1,263,166.250
56	E8	14	Target 1	2,613,764.250	2,335,717.250
56	E8	15	Target 1	4,389,514.000	4,108,846.750
56	E8	16	Target 1	7,016,243.000	6,732,955.500
56	E8	17	Target 1	10,295,726.000	10,009,818.000
56	E8	18	Target 1	13,594,118.000	13,305,590.000
56	E8	19	Target 1	16,226,275.000	15,935,127.000
56	E8	20	Target 1	17,889,722.000	17,595,954.000
56	E8	21	Target 1	18,827,100.000	18,530,712.000
56	E8	22	Target 1	19,465,400.000	19,166,390.000
56	E8	23	Target 1	20,003,104.000	19,701,474.000
56	E8	24	Target 1	20,472,904.000	20,168,654.000
56	E8	25	Target 1	20,861,264.000	20,554,394.000
56	E8	26	Target 1	21,168,890.000	20,859,400.000
56	E8	27	Target 1	21,394,656.000	21,082,546.000
56	E8	28	Target 1	21,559,004.000	21,244,274.000
56	E8	29	Target 1	21,677,668.000	21,360,316.000
56	E8	30	Target 1	21,740,442.000	21,420,470.000
56	E8	31	Target 1	21,788,708.000	21,466,116.000
56	E8	32	Target 1	21,803,798.000	21,478,586.000
56	E8	33	Target 1	21,792,772.000	21,464,940.000
56	E8	34	Target 1	21,764,146.000	21,433,694.000
56	E8	35	Target 1	21,727,188.000	21,394,116.000
56	E8	36	Target 1	21,680,228.000	21,344,534.000
56	E8	37	Target 1	21,650,558.000	21,312,244.000
56	E8	38	Target 1	21,612,904.000	21,271,970.000
56	E8	39	Target 1	21,589,742.000	21,246,188.000
56	E8	40	Target 1	21,574,258.000	21,228,084.000
57	E9	1			
57	E9	2			
57	E9	3			
57	E9	4			
57	E9	5			
57	E9	6			
57	E9	7			
57	E9	8			
57	E9	9			
57	E9	10			
57	E9	11			
57	E9	12			
57	E9	13			
57	E9	14			
57	E9	15			
57	E9	16			
57	E9	17			
57	E9	18			
57	E9	19			
57	E9	20			
57	E9	21			
57	E9	22			
57	E9	23			
57	E9	24			
57	E9	25			
57	E9	26			
57	E9	27			
57	E9	28			
57	E9	29			
57	E9	30			
57	E9	31			
57	E9	32			
57	E9	33			
57	E9	34			
57	E9	35			
57	E9	36			
57	E9	37			
57	E9	38			
57	E9	39			
57	E9	40			
58	E10	1			
58	E10	2			
58	E10	3			
58	E10	4			
58	E10	5			
58	E10	6			
58	E10	7			
58	E10	8			
58	E10	9			
58	E10	10			
58	E10	11			
58	E10	12			
58	E10	13			
58	E10	14			
58	E10	15			
58	E10	16			
58	E10	17			
58	E10	18			
58	E10	19			
58	E10	20			
58	E10	21			
58	E10	22			
58	E10	23			
58	E10	24			
58	E10	25			
58	E10	26			
58	E10	27			
58	E10	28			
58	E10	29			
58	E10	30			
58	E10	31			
58	E10	32			
58	E10	33			
58	E10	34			
58	E10	35			
58	E10	36			
58	E10	37			
58	E10	38			
58	E10	39			
58	E10	40			
59	E11	1			
59	E11	2			
59	E11	3			
59	E11	4			
59	E11	5			
59	E11	6			
59	E11	7			
59	E11	8			
59	E11	9			
59	E11	10			
59	E11	11			
59	E11	12			
59	E11	13			
59	E11	14			
59	E11	15			
59	E11	16			
59	E11	17			
59	E11	18			
59	E11	19			
59	E11	20			
59	E11	21			
59	E11	22			
59	E11	23			
59	E11	24			
59	E11	25			
59	E11	26			
59	E11	27			
59	E11	28			
59	E11	29			
59	E11	30			
59	E11	31			
59	E11	32			
59	E11	33			
59	E11	34			
59	E11	35			
59	E11	36			
59	E11	37			
59	E11	38			
59	E11	39			
59	E11	40			
60	E12	1			
60	E12	2			
60	E12	3			
60	E12	4			
60	E12	5			
60	E12	6			
60	E12	7			
60	E12	8			
60	E12	9			
60	E12	10			
60	E12	11			
60	E12	12			
60	E12	13			
60	E12	14			
60	E12	15			
60	E12	16			
60	E12	17			
60	E12	18			
60	E12	19			
60	E12	20			
60	E12	21			
60	E12	22			
60	E12	23			
60	E12	24			
60	E12	25			
60	E12	26			
60	E12	27			
60	E12	28			
60	E12	29			
60	E12	30			
60	E12	31			
60	E12	32			
60	E12	33			
60	E12	34			
60	E12	35			
60	E12	36			
60	E12	37			
60	E12	38			
60	E12	39			
60	E12	40			
61	F1	1	Target 1	105,007.602	785.310
61	F1	2	Target 1	104,817.914	819.313
61	F1	3	Target 1	103,864.070	89.160
61	F1	4	Target 1	103,541.250	-9.969
61	F1	5	Target 1	103,647.602	320.073
61	F1	6	Target 1	103,431.398	327.561
61	F1	7	Target 1	102,715.125	-165.021
61	F1	8	Target 1	101,576.789	-1,079.667
61	F1	9	Target 1	101,531.180	-901.585
61	F1	10	Target 1	102,608.258	399.184
61	F1	11	Target 1	102,495.805	510.422
61	F1	12	Target 1	102,150.781	389.089
61	F1	13	Target 1	102,059.430	521.428
61	F1	14	Target 1	101,972.703	658.393
61	F1	15	Target 1	100,502.883	-587.737
61	F1	16	Target 1	100,196.445	-670.484
61	F1	17	Target 1	100,842.391	199.153
61	F1	18	Target 1	102,736.406	2,316.859
61	F1	19	Target 1	105,238.570	5,042.714
