* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 10:36:32 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P2_20161208.eds
* Experiment Name = Nate_QDNA_P2_20161208
* Experiment Run End Time = 2016-12-08 16:33:54 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	SYBR
91	      H7	30	17,422,064.000
92	      H8	30	175,841.297
93	      H9	30	
94	      H10	30	
95	      H11	30	
96	      H12	30	
1	      A1	31	23,711,674.000
2	      A2	31	24,128,860.000
3	      A3	31	20,041,874.000
4	      A4	31	21,192,840.000
5	      A5	31	19,291,638.000
6	      A6	31	19,161,466.000
7	      A7	31	20,282,200.000
8	      A8	31	167,906.438
9	      A9	31	
10	      A10	31	
11	      A11	31	
12	      A12	31	
13	      B1	31	21,448,944.000
14	      B2	31	22,031,364.000
15	      B3	31	19,547,316.000
16	      B4	31	21,007,970.000
17	      B5	31	20,759,696.000
18	      B6	31	17,800,818.000
19	      B7	31	22,754,768.000
20	      B8	31	21,424,158.000
21	      B9	31	
22	      B10	31	
23	      B11	31	
24	      B12	31	
25	      C1	31	20,154,796.000
26	      C2	31	21,108,944.000
27	      C3	31	19,137,332.000
28	      C4	31	21,074,458.000
29	      C5	31	20,201,172.000
30	      C6	31	17,730,546.000
31	      C7	31	21,588,466.000
32	      C8	31	23,379,896.000
33	      C9	31	
34	      C10	31	
35	      C11	31	
36	      C12	31	
37	      D1	31	11,647,715.000
38	      D2	31	16,008,081.000
39	      D3	31	18,613,150.000
40	      D4	31	20,165,728.000
41	      D5	31	19,142,080.000
42	      D6	31	19,940,736.000
43	      D7	31	21,087,896.000
44	      D8	31	219,577.969
45	      D9	31	
46	      D10	31	
47	      D11	31	
48	      D12	31	
49	      E1	31	2,077,660.375
50	      E2	31	6,639,675.500
51	      E3	31	19,197,844.000
52	      E4	31	20,190,646.000
53	      E5	31	18,423,938.000
54	      E6	31	19,631,254.000
55	      E7	31	19,309,526.000
56	      E8	31	21,788,708.000
57	      E9	31	
58	      E10	31	
59	      E11	31	
60	      E12	31	
61	      F1	31	303,599.438
62	      F2	31	1,096,706.500
63	      F3	31	18,539,158.000
64	      F4	31	19,536,494.000
65	      F5	31	18,093,940.000
66	      F6	31	19,535,390.000
67	      F7	31	18,548,348.000
68	      F8	31	19,447,488.000
69	      F9	31	
70	      F10	31	
71	      F11	31	
72	      F12	31	
73	      G1	31	127,765.633
74	      G2	31	184,887.703
75	      G3	31	18,188,640.000
76	      G4	31	18,282,950.000
77	      G5	31	17,207,766.000
78	      G6	31	18,451,668.000
79	      G7	31	18,430,734.000
80	      G8	31	21,667,462.000
81	      G9	31	
82	      G10	31	
83	      G11	31	
84	      G12	31	
85	      H1	31	106,349.125
86	      H2	31	126,297.188
87	      H3	31	17,113,204.000
88	      H4	31	18,148,672.000
89	      H5	31	16,796,854.000
90	      H6	31	17,042,840.000
91	      H7	31	17,615,932.000
92	      H8	31	200,559.609
93	      H9	31	
94	      H10	31	
95	      H11	31	
96	      H12	31	
1	      A1	32	23,811,742.000
2	      A2	32	24,222,372.000
3	      A3	32	20,091,066.000
4	      A4	32	21,265,362.000
5	      A5	32	19,357,072.000
6	      A6	32	19,177,318.000
7	      A7	32	20,464,790.000
8	      A8	32	169,337.875
9	      A9	32	
10	      A10	32	
11	      A11	32	
12	      A12	32	
13	      B1	32	21,735,854.000
14	      B2	32	22,231,610.000
15	      B3	32	19,637,066.000
16	      B4	32	21,083,320.000
17	      B5	32	20,845,260.000
18	      B6	32	17,884,322.000
19	      B7	32	22,911,134.000
20	      B8	32	21,455,852.000
21	      B9	32	
22	      B10	32	
23	      B11	32	
24	      B12	32	
25	      C1	32	20,752,546.000
26	      C2	32	21,626,006.000
27	      C3	32	19,203,906.000
28	      C4	32	21,171,284.000
29	      C5	32	20,288,160.000
30	      C6	32	17,774,690.000
31	      C7	32	21,783,622.000
32	      C8	32	23,452,764.000
33	      C9	32	
34	      C10	32	
35	      C11	32	
36	      C12	32	
37	      D1	32	14,260,078.000
38	      D2	32	17,438,638.000
39	      D3	32	18,694,352.000
40	      D4	32	20,264,302.000
41	      D5	32	19,209,446.000
42	      D6	32	20,003,032.000
43	      D7	32	21,262,742.000
44	      D8	32	269,948.656
45	      D9	32	
46	      D10	32	
47	      D11	32	
48	      D12	32	
49	      E1	32	3,549,924.500
50	      E2	32	9,645,190.000
51	      E3	32	19,312,594.000
52	      E4	32	20,302,868.000
53	      E5	32	18,494,156.000
54	      E6	32	19,688,212.000
55	      E7	32	19,522,160.000
56	      E8	32	21,803,798.000
57	      E9	32	
58	      E10	32	
59	      E11	32	
60	      E12	32	
61	      F1	32	471,471.375
62	      F2	32	1,906,699.875
63	      F3	32	18,611,474.000
64	      F4	32	19,610,370.000
65	      F5	32	18,151,270.000
66	      F6	32	19,566,432.000
67	      F7	32	18,708,912.000
68	      F8	32	19,486,108.000
69	      F9	32	
70	      F10	32	
71	      F11	32	
72	      F12	32	
73	      G1	32	141,361.109
74	      G2	32	232,647.594
75	      G3	32	18,236,754.000
76	      G4	32	18,397,438.000
77	      G5	32	17,255,520.000
78	      G6	32	18,473,918.000
79	      G7	32	18,598,374.000
80	      G8	32	21,680,720.000
81	      G9	32	
82	      G10	32	
83	      G11	32	
84	      G12	32	
85	      H1	32	108,775.070
86	      H2	32	134,169.469
87	      H3	32	17,176,886.000
88	      H4	32	18,197,604.000
89	      H5	32	16,885,210.000
90	      H6	32	17,063,662.000
91	      H7	32	17,762,214.000
92	      H8	32	248,071.469
93	      H9	32	
94	      H10	32	
95	      H11	32	
96	      H12	32	
1	      A1	33	23,855,400.000
2	      A2	33	24,272,388.000
3	      A3	33	20,107,572.000
4	      A4	33	21,312,148.000
5	      A5	33	19,386,572.000
6	      A6	33	19,170,570.000
7	      A7	33	20,588,992.000
8	      A8	33	173,359.219
9	      A9	33	
10	      A10	33	
11	      A11	33	
12	      A12	33	
13	      B1	33	21,965,992.000
14	      B2	33	22,397,920.000
15	      B3	33	19,694,428.000
16	      B4	33	21,121,198.000
17	      B5	33	20,882,606.000
18	      B6	33	17,919,622.000
19	      B7	33	23,010,734.000
20	      B8	33	21,456,710.000
21	      B9	33	
22	      B10	33	
23	      B11	33	
24	      B12	33	
25	      C1	33	21,207,690.000
26	      C2	33	22,028,756.000
27	      C3	33	19,258,786.000
28	      C4	33	21,223,876.000
29	      C5	33	20,332,034.000
30	      C6	33	17,805,042.000
31	      C7	33	21,919,642.000
32	      C8	33	23,510,886.000
33	      C9	33	
34	      C10	33	
35	      C11	33	
36	      C12	33	
37	      D1	33	16,259,330.000
38	      D2	33	18,459,328.000
39	      D3	33	18,743,118.000
40	      D4	33	20,316,424.000
41	      D5	33	19,258,352.000
42	      D6	33	20,017,292.000
43	      D7	33	21,413,076.000
44	      D8	33	364,707.406
45	      D9	33	
46	      D10	33	
47	      D11	33	
48	      D12	33	
49	      E1	33	5,742,788.500
50	      E2	33	12,628,357.000
51	      E3	33	19,375,668.000
52	      E4	33	20,356,590.000
53	      E5	33	18,536,874.000
54	      E6	33	19,720,056.000
55	      E7	33	19,671,846.000
56	      E8	33	21,792,772.000
57	      E9	33	
58	      E10	33	
59	      E11	33	
60	      E12	33	
61	      F1	33	787,702.375
62	      F2	33	3,265,207.750
63	      F3	33	18,635,954.000
64	      F4	33	19,634,984.000
65	      F5	33	18,171,872.000
66	      F6	33	19,561,822.000
67	      F7	33	18,819,732.000
68	      F8	33	19,500,164.000
69	      F9	33	
70	      F10	33	
71	      F11	33	
72	      F12	33	
73	      G1	33	167,200.422
74	      G2	33	324,464.750
75	      G3	33	18,263,462.000
76	      G4	33	18,434,460.000
77	      G5	33	17,286,254.000
78	      G6	33	18,465,184.000
79	      G7	33	18,707,036.000
80	      G8	33	21,654,556.000
81	      G9	33	
82	      G10	33	
83	      G11	33	
84	      G12	33	
85	      H1	33	112,639.500
86	      H2	33	151,471.344
87	      H3	33	17,223,080.000
88	      H4	33	18,220,164.000
89	      H5	33	16,944,482.000
90	      H6	33	17,069,496.000
91	      H7	33	17,872,978.000
92	      H8	33	340,223.719
93	      H9	33	
94	      H10	33	
95	      H11	33	
96	      H12	33	
1	      A1	34	23,888,124.000
2	      A2	34	24,286,634.000
3	      A3	34	20,106,128.000
4	      A4	34	21,319,384.000
5	      A5	34	19,414,714.000
6	      A6	34	19,162,112.000
7	      A7	34	20,674,966.000
8	      A8	34	179,646.391
9	      A9	34	
10	      A10	34	
11	      A11	34	
12	      A12	34	
13	      B1	34	22,137,412.000
14	      B2	34	22,506,804.000
15	      B3	34	19,721,416.000
16	      B4	34	21,145,424.000
17	      B5	34	20,904,352.000
18	      B6	34	17,950,898.000
19	      B7	34	23,050,232.000
20	      B8	34	21,441,340.000
21	      B9	34	
22	      B10	34	
23	      B11	34	
24	      B12	34	
25	      C1	34	21,546,578.000
26	      C2	34	22,337,590.000
27	      C3	34	19,272,886.000
28	      C4	34	21,244,630.000
29	      C5	34	20,359,784.000
30	      C6	34	17,810,880.000
31	      C7	34	21,996,428.000
32	      C8	34	23,512,124.000
33	      C9	34	
34	      C10	34	
35	      C11	34	
36	      C12	34	
37	      D1	34	17,687,434.000
38	      D2	34	19,189,942.000
39	      D3	34	18,773,568.000
40	      D4	34	20,340,104.000
41	      D5	34	19,304,930.000
42	      D6	34	20,023,004.000
43	      D7	34	21,523,072.000
44	      D8	34	544,473.875
45	      D9	34	
46	      D10	34	
47	      D11	34	
48	      D12	34	
49	      E1	34	8,548,054.000
50	      E2	34	15,122,303.000
51	      E3	34	19,398,078.000
52	      E4	34	20,371,808.000
53	      E5	34	18,568,830.000
54	      E6	34	19,721,866.000
55	      E7	34	19,770,164.000
56	      E8	34	21,764,146.000
57	      E9	34	
58	      E10	34	
59	      E11	34	
60	      E12	34	
61	      F1	34	1,367,723.375
62	      F2	34	5,304,548.000
63	      F3	34	18,636,800.000
64	      F4	34	19,657,086.000
65	      F5	34	18,204,056.000
66	      F6	34	19,554,912.000
67	      F7	34	18,908,556.000
68	      F8	34	19,482,916.000
69	      F9	34	
70	      F10	34	
71	      F11	34	
72	      F12	34	
73	      G1	34	216,516.984
74	      G2	34	499,351.469
75	      G3	34	18,276,736.000
76	      G4	34	18,411,172.000
77	      G5	34	17,307,796.000
78	      G6	34	18,444,032.000
79	      G7	34	18,772,564.000
80	      G8	34	21,620,176.000
81	      G9	34	
82	      G10	34	
83	      G11	34	
84	      G12	34	
85	      H1	34	120,308.172
86	      H2	34	184,460.938
87	      H3	34	17,237,018.000
88	      H4	34	18,210,604.000
89	      H5	34	16,958,084.000
90	      H6	34	17,058,428.000
91	      H7	34	17,944,186.000
92	      H8	34	517,201.062
93	      H9	34	
94	      H10	34	
95	      H11	34	
96	      H12	34	
1	      A1	35	23,880,768.000
2	      A2	35	24,292,228.000
3	      A3	35	20,092,914.000
4	      A4	35	21,304,462.000
5	      A5	35	19,443,390.000
6	      A6	35	19,132,316.000
7	      A7	35	20,721,468.000
8	      A8	35	191,049.875
9	      A9	35	
10	      A10	35	
11	      A11	35	
12	      A12	35	
13	      B1	35	22,256,786.000
14	      B2	35	22,573,498.000
15	      B3	35	19,737,264.000
16	      B4	35	21,143,380.000
17	      B5	35	20,902,908.000
18	      B6	35	17,958,566.000
19	      B7	35	23,063,502.000
20	      B8	35	21,423,998.000
21	      B9	35	
22	      B10	35	
23	      B11	35	
24	      B12	35	
25	      C1	35	21,821,790.000
26	      C2	35	22,584,166.000
27	      C3	35	19,267,502.000
28	      C4	35	21,247,094.000
29	      C5	35	20,379,916.000
30	      C6	35	17,802,378.000
31	      C7	35	22,044,332.000
32	      C8	35	23,510,060.000
33	      C9	35	
34	      C10	35	
35	      C11	35	
36	      C12	35	
37	      D1	35	18,710,672.000
38	      D2	35	19,742,590.000
39	      D3	35	18,778,508.000
40	      D4	35	20,343,844.000
41	      D5	35	19,350,894.000
42	      D6	35	20,008,560.000
43	      D7	35	21,622,032.000
44	      D8	35	885,834.375
45	      D9	35	
46	      D10	35	
47	      D11	35	
48	      D12	35	
49	      E1	35	11,485,696.000
50	      E2	35	16,968,218.000
51	      E3	35	19,398,568.000
52	      E4	35	20,364,166.000
53	      E5	35	18,590,296.000
54	      E6	35	19,707,492.000
55	      E7	35	19,836,934.000
56	      E8	35	21,727,188.000
57	      E9	35	
58	      E10	35	
59	      E11	35	
60	      E12	35	
61	      F1	35	2,383,549.250
62	      F2	35	7,931,677.500
63	      F3	35	18,631,754.000
64	      F4	35	19,657,852.000
65	      F5	35	18,208,778.000
66	      F6	35	19,531,048.000
67	      F7	35	18,962,408.000
68	      F8	35	19,447,076.000
69	      F9	35	
70	      F10	35	
71	      F11	35	
72	      F12	35	
73	      G1	35	309,835.125
74	      G2	35	827,693.375
75	      G3	35	18,280,652.000
76	      G4	35	18,327,796.000
77	      G5	35	17,344,388.000
78	      G6	35	18,415,384.000
79	      G7	35	18,809,584.000
80	      G8	35	21,578,936.000
81	      G9	35	
82	      G10	35	
83	      G11	35	
84	      G12	35	
85	      H1	35	134,778.875
86	      H2	35	245,355.125
87	      H3	35	17,244,860.000
88	      H4	35	18,195,038.000
89	      H5	35	16,948,016.000
90	      H6	35	17,041,938.000
91	      H7	35	17,991,406.000
92	      H8	35	848,647.750
93	      H9	35	
94	      H10	35	
95	      H11	35	
96	      H12	35	
1	      A1	36	23,849,068.000
2	      A2	36	24,254,668.000
3	      A3	36	20,071,778.000
4	      A4	36	21,286,964.000
5	      A5	36	19,448,742.000
6	      A6	36	19,102,282.000
7	      A7	36	20,741,156.000
8	      A8	36	214,860.781
9	      A9	36	
10	      A10	36	
11	      A11	36	
12	      A12	36	
13	      B1	36	22,345,102.000
14	      B2	36	22,628,886.000
15	      B3	36	19,728,986.000
16	      B4	36	21,127,060.000
17	      B5	36	20,896,554.000
18	      B6	36	17,958,222.000
19	      B7	36	23,071,152.000
20	      B8	36	21,396,352.000
21	      B9	36	
22	      B10	36	
23	      B11	36	
24	      B12	36	
25	      C1	36	22,025,210.000
26	      C2	36	22,772,636.000
27	      C3	36	19,260,148.000
28	      C4	36	21,242,472.000
29	      C5	36	20,384,928.000
30	      C6	36	17,782,906.000
31	      C7	36	22,069,056.000
32	      C8	36	23,483,610.000
33	      C9	36	
34	      C10	36	
35	      C11	36	
36	      C12	36	
37	      D1	36	19,472,104.000
38	      D2	36	20,169,082.000
39	      D3	36	18,770,272.000
40	      D4	36	20,327,274.000
41	      D5	36	19,375,330.000
42	      D6	36	19,983,700.000
43	      D7	36	21,700,408.000
44	      D8	36	1,516,649.500
45	      D9	36	
46	      D10	36	
47	      D11	36	
48	      D12	36	
49	      E1	36	14,049,373.000
50	      E2	36	18,295,370.000
51	      E3	36	19,400,616.000
52	      E4	36	20,358,890.000
53	      E5	36	18,602,658.000
54	      E6	36	19,693,406.000
55	      E7	36	19,881,520.000
56	      E8	36	21,680,228.000
57	      E9	36	
58	      E10	36	
59	      E11	36	
60	      E12	36	
61	      F1	36	4,026,682.250
62	      F2	36	10,728,323.000
63	      F3	36	18,600,948.000
64	      F4	36	19,661,408.000
65	      F5	36	18,199,510.000
66	      F6	36	19,496,320.000
67	      F7	36	19,000,020.000
68	      F8	36	19,401,520.000
69	      F9	36	
70	      F10	36	
71	      F11	36	
72	      F12	36	
73	      G1	36	486,331.062
74	      G2	36	1,426,155.750
75	      G3	36	18,269,754.000
76	      G4	36	18,297,840.000
77	      G5	36	17,354,690.000
78	      G6	36	18,388,756.000
79	      G7	36	18,841,014.000
80	      G8	36	21,546,820.000
81	      G9	36	
82	      G10	36	
83	      G11	36	
84	      G12	36	
85	      H1	36	164,241.438
86	      H2	36	363,136.219
87	      H3	36	17,233,756.000
88	      H4	36	18,178,984.000
89	      H5	36	16,943,704.000
90	      H6	36	17,019,322.000
91	      H7	36	18,018,898.000
92	      H8	36	1,455,048.500
93	      H9	36	
94	      H10	36	
95	      H11	36	
96	      H12	36	
1	      A1	37	23,817,898.000
2	      A2	37	24,231,616.000
3	      A3	37	20,053,078.000
4	      A4	37	21,272,454.000
5	      A5	37	19,461,496.000
6	      A6	37	19,082,354.000
7	      A7	37	20,744,956.000
8	      A8	37	260,666.297
9	      A9	37	
10	      A10	37	
11	      A11	37	
12	      A12	37	
13	      B1	37	22,381,306.000
14	      B2	37	22,650,204.000
15	      B3	37	19,718,260.000
16	      B4	37	21,107,964.000
17	      B5	37	20,923,986.000
18	      B6	37	17,960,384.000
19	      B7	37	23,063,394.000
20	      B8	37	21,357,426.000
21	      B9	37	
22	      B10	37	
23	      B11	37	
24	      B12	37	
25	      C1	37	22,168,190.000
26	      C2	37	22,896,564.000
27	      C3	37	19,244,176.000
28	      C4	37	21,227,930.000
29	      C5	37	20,385,292.000
30	      C6	37	17,766,066.000
31	      C7	37	22,073,576.000
32	      C8	37	23,462,554.000
33	      C9	37	
34	      C10	37	
35	      C11	37	
36	      C12	37	
37	      D1	37	20,027,528.000
38	      D2	37	20,503,952.000
39	      D3	37	18,757,678.000
40	      D4	37	20,309,234.000
41	      D5	37	19,391,000.000
42	      D6	37	19,957,988.000
43	      D7	37	21,741,410.000
44	      D8	37	2,631,314.500
45	      D9	37	
46	      D10	37	
47	      D11	37	
48	      D12	37	
49	      E1	37	15,984,202.000
50	      E2	37	19,251,604.000
51	      E3	37	19,391,984.000
52	      E4	37	20,343,728.000
53	      E5	37	18,620,954.000
54	      E6	37	19,676,158.000
55	      E7	37	19,893,628.000
56	      E8	37	21,650,558.000
57	      E9	37	
58	      E10	37	
59	      E11	37	
60	      E12	37	
61	      F1	37	6,381,011.500
62	      F2	37	13,192,094.000
63	      F3	37	18,578,062.000
64	      F4	37	19,649,510.000
65	      F5	37	18,203,258.000
66	      F6	37	19,458,696.000
67	      F7	37	19,017,210.000
68	      F8	37	19,345,528.000
69	      F9	37	
70	      F10	37	
71	      F11	37	
72	      F12	37	
73	      G1	37	818,212.250
74	      G2	37	2,467,810.750
75	      G3	37	18,260,858.000
76	      G4	37	18,315,938.000
77	      G5	37	17,360,146.000
78	      G6	37	18,354,486.000
79	      G7	37	18,854,820.000
80	      G8	37	21,517,710.000
81	      G9	37	
82	      G10	37	
83	      G11	37	
84	      G12	37	
85	      H1	37	222,433.359
86	      H2	37	586,122.125
87	      H3	37	17,218,442.000
88	      H4	37	18,162,126.000
89	      H5	37	16,946,194.000
90	      H6	37	17,000,276.000
91	      H7	37	18,035,510.000
92	      H8	37	2,515,644.250
93	      H9	37	
94	      H10	37	
95	      H11	37	
96	      H12	37	
1	      A1	38	23,772,532.000
2	      A2	38	24,218,034.000
3	      A3	38	20,035,800.000
4	      A4	38	21,252,274.000
5	      A5	38	19,476,200.000
6	      A6	38	19,058,564.000
7	      A7	38	20,755,930.000
8	      A8	38	350,873.094
9	      A9	38	
10	      A10	38	
11	      A11	38	
12	      A12	38	
13	      B1	38	22,401,830.000
14	      B2	38	22,630,544.000
15	      B3	38	19,687,502.000
16	      B4	38	21,086,546.000
17	      B5	38	20,946,610.000
18	      B6	38	17,954,732.000
19	      B7	38	23,046,130.000
20	      B8	38	21,331,964.000
21	      B9	38	
22	      B10	38	
23	      B11	38	
24	      B12	38	
25	      C1	38	22,289,866.000
26	      C2	38	22,996,144.000
27	      C3	38	19,226,814.000
28	      C4	38	21,211,456.000
29	      C5	38	20,387,012.000
30	      C6	38	17,751,412.000
31	      C7	38	22,065,634.000
32	      C8	38	23,448,308.000
33	      C9	38	
34	      C10	38	
35	      C11	38	
36	      C12	38	
37	      D1	38	20,441,880.000
38	      D2	38	20,758,958.000
39	      D3	38	18,751,012.000
40	      D4	38	20,294,000.000
41	      D5	38	19,403,002.000
42	      D6	38	19,918,820.000
43	      D7	38	21,799,100.000
44	      D8	38	4,469,695.500
45	      D9	38	
46	      D10	38	
47	      D11	38	
48	      D12	38	
49	      E1	38	17,376,358.000
50	      E2	38	19,947,628.000
51	      E3	38	19,366,022.000
52	      E4	38	20,323,576.000
53	      E5	38	18,630,794.000
54	      E6	38	19,643,198.000
55	      E7	38	19,903,630.000
56	      E8	38	21,612,904.000
57	      E9	38	
58	      E10	38	
59	      E11	38	
60	      E12	38	
61	      F1	38	9,223,309.000
62	      F2	38	15,062,433.000
63	      F3	38	18,552,344.000
64	      F4	38	19,634,474.000
65	      F5	38	18,206,536.000
66	      F6	38	19,434,350.000
67	      F7	38	19,020,846.000
68	      F8	38	19,289,688.000
69	      F9	38	
70	      F10	38	
71	      F11	38	
72	      F12	38	
73	      G1	38	1,425,698.500
74	      G2	38	4,128,886.250
75	      G3	38	18,240,814.000
76	      G4	38	18,382,670.000
77	      G5	38	17,372,030.000
78	      G6	38	18,324,470.000
79	      G7	38	18,879,228.000
80	      G8	38	21,481,484.000
81	      G9	38	
82	      G10	38	
83	      G11	38	
84	      G12	38	
85	      H1	38	329,206.500
86	      H2	38	1,001,883.438
87	      H3	38	17,202,510.000
88	      H4	38	18,132,990.000
89	      H5	38	16,951,280.000
90	      H6	38	16,980,770.000
91	      H7	38	18,030,728.000
92	      H8	38	4,231,559.500
93	      H9	38	
94	      H10	38	
95	      H11	38	
96	      H12	38	
1	      A1	39	23,721,138.000
2	      A2	39	24,181,944.000
3	      A3	39	20,018,468.000
4	      A4	39	21,218,230.000
5	      A5	39	19,472,286.000
6	      A6	39	19,018,528.000
7	      A7	39	20,747,586.000
8	      A8	39	522,882.469
9	      A9	39	
10	      A10	39	
11	      A11	39	
12	      A12	39	
13	      B1	39	22,405,910.000
14	      B2	39	22,598,884.000
15	      B3	39	19,668,796.000
16	      B4	39	21,068,498.000
17	      B5	39	20,954,106.000
18	      B6	39	17,947,122.000
19	      B7	39	23,023,284.000
20	      B8	39	21,304,246.000
21	      B9	39	
22	      B10	39	
23	      B11	39	
24	      B12	39	
25	      C1	39	22,358,262.000
26	      C2	39	23,061,824.000
27	      C3	39	19,210,488.000
28	      C4	39	21,182,980.000
29	      C5	39	20,397,448.000
30	      C6	39	17,728,002.000
31	      C7	39	22,049,746.000
32	      C8	39	23,431,624.000
33	      C9	39	
34	      C10	39	
35	      C11	39	
36	      C12	39	
37	      D1	39	20,768,710.000
38	      D2	39	20,944,422.000
39	      D3	39	18,727,794.000
40	      D4	39	20,278,856.000
41	      D5	39	19,405,084.000
42	      D6	39	19,899,268.000
43	      D7	39	21,819,072.000
44	      D8	39	7,177,898.000
45	      D9	39	
46	      D10	39	
47	      D11	39	
48	      D12	39	
49	      E1	39	18,386,436.000
50	      E2	39	20,468,848.000
51	      E3	39	19,346,174.000
52	      E4	39	20,299,892.000
53	      E5	39	18,640,732.000
54	      E6	39	19,622,518.000
55	      E7	39	19,928,842.000
56	      E8	39	21,589,742.000
57	      E9	39	
58	      E10	39	
59	      E11	39	
60	      E12	39	
61	      F1	39	12,021,817.000
62	      F2	39	16,405,228.000
63	      F3	39	18,523,242.000
64	      F4	39	19,614,772.000
65	      F5	39	18,201,490.000
66	      F6	39	19,406,614.000
67	      F7	39	19,035,190.000
68	      F8	39	19,257,280.000
69	      F9	39	
70	      F10	39	
71	      F11	39	
72	      F12	39	
73	      G1	39	2,478,930.000
74	      G2	39	6,462,915.500
75	      G3	39	18,209,650.000
76	      G4	39	18,381,068.000
77	      G5	39	17,387,278.000
78	      G6	39	18,292,482.000
79	      G7	39	18,886,458.000
80	      G8	39	21,441,216.000
81	      G9	39	
82	      G10	39	
83	      G11	39	
84	      G12	39	
85	      H1	39	530,598.562
86	      H2	39	1,744,164.000
87	      H3	39	17,183,876.000
88	      H4	39	18,098,966.000
89	      H5	39	16,951,234.000
90	      H6	39	16,952,924.000
91	      H7	39	18,033,994.000
92	      H8	39	6,689,966.500
93	      H9	39	
94	      H10	39	
95	      H11	39	
96	      H12	39	
1	      A1	40	23,697,860.000
2	      A2	40	24,160,570.000
3	      A3	40	20,004,768.000
4	      A4	40	21,198,660.000
5	      A5	40	19,463,690.000
6	      A6	40	18,998,206.000
7	      A7	40	20,732,984.000
8	      A8	40	758,393.000
9	      A9	40	
10	      A10	40	
11	      A11	40	
12	      A12	40	
13	      B1	40	22,408,026.000
14	      B2	40	22,579,898.000
15	      B3	40	19,665,660.000
16	      B4	40	21,057,156.000
17	      B5	40	20,961,732.000
18	      B6	40	17,942,310.000
19	      B7	40	23,006,006.000
20	      B8	40	21,286,314.000
21	      B9	40	
22	      B10	40	
23	      B11	40	
24	      B12	40	
25	      C1	40	22,386,148.000
26	      C2	40	23,089,250.000
27	      C3	40	19,195,908.000
28	      C4	40	21,164,578.000
29	      C5	40	20,395,652.000
30	      C6	40	17,711,842.000
31	      C7	40	22,034,092.000
32	      C8	40	23,420,820.000
33	      C9	40	
34	      C10	40	
35	      C11	40	
36	      C12	40	
37	      D1	40	20,977,046.000
38	      D2	40	21,068,164.000
39	      D3	40	18,710,856.000
40	      D4	40	20,264,146.000
41	      D5	40	19,410,988.000
42	      D6	40	19,898,428.000
43	      D7	40	21,833,724.000
44	      D8	40	10,007,887.000
45	      D9	40	
46	      D10	40	
47	      D11	40	
48	      D12	40	
49	      E1	40	19,028,080.000
50	      E2	40	20,812,442.000
51	      E3	40	19,332,210.000
52	      E4	40	20,283,240.000
53	      E5	40	18,640,504.000
54	      E6	40	19,611,592.000
55	      E7	40	19,936,992.000
56	      E8	40	21,574,258.000
57	      E9	40	
58	      E10	40	
59	      E11	40	
60	      E12	40	
61	      F1	40	14,087,493.000
62	      F2	40	17,256,826.000
63	      F3	40	18,506,060.000
64	      F4	40	19,599,044.000
65	      F5	40	18,191,702.000
66	      F6	40	19,389,170.000
67	      F7	40	19,042,996.000
68	      F8	40	19,240,550.000
69	      F9	40	
70	      F10	40	
71	      F11	40	
72	      F12	40	
73	      G1	40	3,789,063.500
74	      G2	40	8,822,474.000
75	      G3	40	18,191,796.000
76	      G4	40	18,365,390.000
77	      G5	40	17,401,244.000
78	      G6	40	18,274,664.000
79	      G7	40	18,898,844.000
80	      G8	40	21,420,842.000
81	      G9	40	
82	      G10	40	
83	      G11	40	
84	      G12	40	
85	      H1	40	807,293.750
86	      H2	40	2,701,025.500
87	      H3	40	17,169,242.000
88	      H4	40	18,080,880.000
89	      H5	40	16,940,390.000
90	      H6	40	16,936,150.000
91	      H7	40	18,026,084.000
92	      H8	40	9,181,571.000
93	      H9	40	
94	      H10	40	
95	      H11	40	
96	      H12	40	
